,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,roc_auc,std_roc_auc,balanced_accuracy,std_balanced_accuracy,mcc,std_mcc
IP114_RSVP_Calibration_Wed_24_Aug_2022_12hr35min04sec_-0700,"0    0.680196
0    0.904034
0    0.908782
0    0.879174
0    0.490910
0    0.510574
Name: mean_test_accuracy, dtype: float64","0    0.057703
0    0.012312
0    0.005183
0    0.025206
0    0.149933
0    0.044468
Name: std_test_accuracy, dtype: float64","0    0.080532
0    0.283333
0    0.000000
0    0.016667
0    0.091638
0    0.112685
Name: mean_test_precision, dtype: float64","0    0.046940
0    0.394757
0    0.000000
0    0.050000
0    0.046982
0    0.043968
Name: std_test_precision, dtype: float64","0    0.237500
0    0.053571
0    0.000000
0    0.012500
0    0.457540
0    0.637500
Name: mean_test_recall, dtype: float64","0    0.131720
0    0.065854
0    0.000000
0    0.037500
0    0.233607
0    0.248599
Name: std_test_recall, dtype: float64","0    0.119682
0    0.087222
0    0.000000
0    0.014286
0    0.149011
0    0.191445
Name: mean_test_f1, dtype: float64","0    0.068855
0    0.107613
0    0.000000
0    0.042857
0    0.073311
0    0.074592
Name: std_test_f1, dtype: float64","0    0.459497
0    0.494052
0    0.558269
0    0.553972
0    0.478143
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.104377
0    0.097320
0    0.119285
0    0.130153
0    0.158728
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.481267
0    0.521574
0    0.500000
0    0.489273
0    0.474914
0    0.567742
Name: mean_test_balanced_accuracy, dtype: float64","0    0.078295
0    0.033582
0    0.000000
0    0.017954
0    0.115849
0    0.136237
Name: std_test_balanced_accuracy, dtype: float64","0   -0.024268
0    0.095924
0    0.000000
0   -0.034385
0   -0.018303
0    0.077527
Name: mean_test_mcc, dtype: float64","0    0.101811
0    0.154197
0    0.000000
0    0.044387
0    0.131741
0    0.157084
Name: std_test_mcc, dtype: float64"
IP115_RSVP_Calibration_Thu_04_Aug_2022_09hr17min12sec_-0700,"0    0.780855
0    0.896678
0    0.907116
0    0.896645
0    0.659912
0    0.494781
Name: mean_test_accuracy, dtype: float64","0    0.049277
0    0.024334
0    0.010750
0    0.017824
0    0.074626
0    0.039581
Name: std_test_accuracy, dtype: float64","0    0.140121
0    0.409286
0    0.400000
0    0.328333
0    0.160146
0    0.078723
Name: mean_test_precision, dtype: float64","0    0.052029
0    0.354022
0    0.489898
0    0.262895
0    0.047645
0    0.040426
Name: std_test_precision, dtype: float64","0    0.261111
0    0.123611
0    0.045833
0    0.134722
0    0.643095
0    0.420833
Name: mean_test_recall, dtype: float64","0    0.110554
0    0.077691
0    0.056263
0    0.119485
0    0.186603
0    0.214452
Name: std_test_recall, dtype: float64","0    0.180642
0    0.184595
0    0.082222
0    0.186803
0    0.254560
0    0.132597
Name: mean_test_f1, dtype: float64","0    0.069724
0    0.126744
0    0.100885
0    0.157948
0    0.074201
0    0.067970
Name: std_test_f1, dtype: float64","0    0.620291
0    0.623483
0    0.674761
0    0.672749
0    0.741486
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.097804
0    0.100246
0    0.086564
0    0.080937
0    0.075339
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.547222
0    0.549162
0    0.520043
0    0.554143
0    0.651959
0    0.461566
Name: mean_test_balanced_accuracy, dtype: float64","0    0.061059
0    0.044990
0    0.030518
0    0.062492
0    0.078486
0    0.118096
Name: std_test_balanced_accuracy, dtype: float64","0    0.073742
0    0.177147
0    0.113383
0    0.161245
0    0.182451
0   -0.044475
Name: mean_test_mcc, dtype: float64","0    0.088855
0    0.178112
0    0.172549
0    0.179099
0    0.097951
0    0.136782
Name: std_test_mcc, dtype: float64"
IP116_RSVP_Calibration_Fri_26_Aug_2022_13hr16min30sec_-0700,"0    0.740734
0    0.888927
0    0.905365
0    0.886187
0    0.389631
0    0.507496
Name: mean_test_accuracy, dtype: float64","0    0.046860
0    0.016527
0    0.007192
0    0.017177
0    0.101481
0    0.038592
Name: std_test_accuracy, dtype: float64","0    0.083544
0    0.000000
0    0.000000
0    0.033333
0    0.101222
0    0.105556
Name: mean_test_precision, dtype: float64","0    0.044598
0    0.000000
0    0.000000
0    0.100000
0    0.023831
0    0.040713
Name: std_test_precision, dtype: float64","0    0.176190
0    0.000000
0    0.000000
0    0.014286
0    0.724643
0    0.569048
Name: mean_test_recall, dtype: float64","0    0.084649
0    0.000000
0    0.000000
0    0.042857
0    0.175349
0    0.207143
Name: std_test_recall, dtype: float64","0    0.111952
0    0.000000
0    0.000000
0    0.020000
0    0.175833
0    0.178023
Name: mean_test_f1, dtype: float64","0    0.057485
0    0.000000
0    0.000000
0    0.060000
0    0.038006
0    0.068066
Name: std_test_f1, dtype: float64","0    0.471882
0    0.499350
0    0.490656
0    0.504673
0    0.506029
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.115388
0    0.073840
0    0.090665
0    0.120985
0    0.070095
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.487575
0    0.490163
0    0.499242
0    0.495022
0    0.540353
0    0.534908
Name: mean_test_balanced_accuracy, dtype: float64","0    0.046047
0    0.007617
0    0.002273
0    0.021543
0    0.081993
0    0.113988
Name: std_test_balanced_accuracy, dtype: float64","0   -0.017089
0   -0.035970
0   -0.003838
0   -0.021215
0    0.038358
0    0.041805
Name: mean_test_mcc, dtype: float64","0    0.068258
0    0.025048
0    0.011514
0    0.066578
0    0.087427
0    0.133540
Name: std_test_mcc, dtype: float64"
IP117_RSVP_Calibration_Wed_03_Aug_2022_10hr13min18sec_-0700,"0    0.839596
0    0.831725
0    0.906073
0    0.892414
0    0.458681
0    0.502932
Name: mean_test_accuracy, dtype: float64","0    0.038681
0    0.022931
0    0.004660
0    0.013409
0    0.122620
0    0.029339
Name: std_test_accuracy, dtype: float64","0    0.133095
0    0.115141
0    0.000000
0    0.066667
0    0.103653
0    0.088000
Name: mean_test_precision, dtype: float64","0    0.111252
0    0.073272
0    0.000000
0    0.133333
0    0.033744
0    0.029933
Name: std_test_precision, dtype: float64","0    0.124444
0    0.127778
0    0.000000
0    0.020000
0    0.635429
0    0.458889
Name: mean_test_recall, dtype: float64","0    0.091598
0    0.095872
0    0.000000
0    0.040000
0    0.226922
0    0.153241
Name: std_test_recall, dtype: float64","0    0.125110
0    0.118952
0    0.000000
0    0.030769
0    0.176344
0    0.147627
Name: mean_test_f1, dtype: float64","0    0.094910
0    0.081252
0    0.000000
0    0.061538
0    0.056018
0    0.049987
Name: std_test_f1, dtype: float64","0    0.567303
0    0.551171
0    0.503630
0    0.529838
0    0.522796
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.069058
0    0.082886
0    0.105592
0    0.066527
0    0.062768
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.519019
0    0.516373
0    0.500000
0    0.501369
0    0.538037
0    0.483220
Name: mean_test_balanced_accuracy, dtype: float64","0    0.048475
0    0.045960
0    0.000000
0    0.019923
0    0.068062
0    0.084699
Name: std_test_balanced_accuracy, dtype: float64","0    0.040628
0    0.028179
0    0.000000
0    0.001406
0    0.047432
0   -0.019728
Name: mean_test_mcc, dtype: float64","0    0.104462
0    0.087061
0    0.000000
0    0.071009
0    0.085868
0    0.099651
Name: std_test_mcc, dtype: float64"
IP120_RSVP_Calibration_Wed_17_Aug_2022_10hr17min29sec_-0700,"0    0.864806
0    0.945736
0    0.942975
0    0.940197
0    0.899669
0    0.538243
Name: mean_test_accuracy, dtype: float64","0    0.028663
0    0.022612
0    0.015764
0    0.016570
0    0.030952
0    0.031623
Name: std_test_accuracy, dtype: float64","0    0.363213
0    0.754156
0    0.887937
0    0.784762
0    0.487015
0    0.119666
Name: mean_test_precision, dtype: float64","0    0.085222
0    0.135901
0    0.099975
0    0.151763
0    0.053054
0    0.029950
Name: std_test_precision, dtype: float64","0    0.557273
0    0.627273
0    0.447273
0    0.577273
0    0.922298
0    0.627273
Name: mean_test_recall, dtype: float64","0    0.160889
0    0.178793
0    0.165485
0    0.182193
0    0.076393
0    0.161143
Name: std_test_recall, dtype: float64","0    0.430089
0    0.674620
0    0.577940
0    0.631319
0    0.635217
0    0.200978
Name: mean_test_f1, dtype: float64","0    0.096361
0    0.144557
0    0.141801
0    0.106165
0    0.056576
0    0.050524
Name: std_test_f1, dtype: float64","0    0.822060
0    0.940601
0    0.961170
0    0.932963
0    0.959795
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.059022
0    0.042391
0    0.033682
0    0.034078
0    0.034379
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.726961
0    0.802999
0    0.720601
0    0.777499
0    0.909791
0    0.578345
Name: mean_test_balanced_accuracy, dtype: float64","0    0.074630
0    0.090577
0    0.082206
0    0.083581
0    0.041314
0    0.089538
Name: std_test_balanced_accuracy, dtype: float64","0    0.375270
0    0.654783
0    0.597845
0    0.627533
0    0.625330
0    0.090113
Name: mean_test_mcc, dtype: float64","0    0.109642
0    0.152108
0    0.125342
0    0.095309
0    0.064593
0    0.104970
Name: std_test_mcc, dtype: float64"
IP121_RSVP_Calibration_Mon_08_Aug_2022_13hr42min00sec_-0700,"0    0.904076
0    0.921764
0    0.921798
0    0.934787
0    0.831490
0    0.521374
Name: mean_test_accuracy, dtype: float64","0    0.017351
0    0.019710
0    0.022413
0    0.023307
0    0.048734
0    0.028270
Name: std_test_accuracy, dtype: float64","0    0.473492
0    0.624802
0    0.615714
0    0.717449
0    0.328125
0    0.095211
Name: mean_test_precision, dtype: float64","0    0.118883
0    0.291071
0    0.278146
0    0.214869
0    0.087461
0    0.031475
Name: std_test_precision, dtype: float64","0    0.466667
0    0.377778
0    0.327778
0    0.470000
0    0.710101
0    0.497778
Name: mean_test_recall, dtype: float64","0    0.164054
0    0.195316
0    0.190856
0    0.220720
0    0.139870
0    0.158371
Name: std_test_recall, dtype: float64","0    0.460734
0    0.441312
0    0.406207
0    0.544386
0    0.443110
0    0.159822
Name: mean_test_f1, dtype: float64","0    0.127486
0    0.205159
0    0.203737
0    0.207869
0    0.093060
0    0.052510
Name: std_test_f1, dtype: float64","0    0.800128
0    0.819411
0    0.810967
0    0.831162
0    0.845132
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.083639
0    0.064595
0    0.063588
0    0.066112
0    0.064482
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.707218
0    0.677107
0    0.654684
0    0.725769
0    0.776591
0    0.510671
Name: mean_test_balanced_accuracy, dtype: float64","0    0.080286
0    0.094101
0    0.090132
0    0.109561
0    0.072860
0    0.086702
Name: std_test_balanced_accuracy, dtype: float64","0    0.413932
0    0.431467
0    0.407061
0    0.537869
0    0.402459
0    0.012846
Name: mean_test_mcc, dtype: float64","0    0.134573
0    0.202439
0    0.203389
0    0.207142
0    0.112478
0    0.100346
Name: std_test_mcc, dtype: float64"
IP122_RSVP_Calibration_Thu_08_Sep_2022_13hr57min08sec_-0700,"0    0.900241
0    0.947034
0    0.938392
0    0.955616
0    0.943300
0    0.522824
Name: mean_test_accuracy, dtype: float64","0    0.038619
0    0.020431
0    0.018895
0    0.008155
0    0.024753
0    0.016118
Name: std_test_accuracy, dtype: float64","0    0.512843
0    0.807540
0    0.706825
0    0.868810
0    0.683899
0    0.124100
Name: mean_test_precision, dtype: float64","0    0.121002
0    0.163829
0    0.363050
0    0.117468
0    0.104303
0    0.017137
Name: std_test_precision, dtype: float64","0    0.651786
0    0.639286
0    0.428571
0    0.666071
0    0.844048
0    0.653571
Name: mean_test_recall, dtype: float64","0    0.165456
0    0.188948
0    0.278594
0    0.116016
0    0.136147
0    0.080733
Name: std_test_recall, dtype: float64","0    0.559942
0    0.689301
0    0.507970
0    0.738838
0    0.744787
0    0.208520
Name: mean_test_f1, dtype: float64","0    0.119127
0    0.133021
0    0.284156
0    0.056336
0    0.088888
0    0.028110
Name: std_test_f1, dtype: float64","0    0.891178
0    0.921994
0    0.892674
0    0.909565
0    0.927228
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.050495
0    0.057070
0    0.079353
0    0.059716
0    0.069408
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.789092
0    0.809406
0    0.710176
0    0.826214
0    0.899461
0    0.581229
Name: mean_test_balanced_accuracy, dtype: float64","0    0.081974
0    0.090967
0    0.135500
0    0.052921
0    0.064857
0    0.044857
Name: std_test_balanced_accuracy, dtype: float64","0    0.519285
0    0.680242
0    0.517505
0    0.731354
0    0.725536
0    0.095866
Name: mean_test_mcc, dtype: float64","0    0.131473
0    0.133781
0    0.276605
0    0.051495
0    0.094943
0    0.053280
Name: std_test_mcc, dtype: float64"
IP123_RSVP_Calibration_Fri_19_Aug_2022_13hr56min37sec_-0700,"0    0.843434
0    0.909778
0    0.918639
0    0.908623
0    0.753465
0    0.534446
Name: mean_test_accuracy, dtype: float64","0    0.052493
0    0.032122
0    0.010152
0    0.024447
0    0.040960
0    0.025565
Name: std_test_accuracy, dtype: float64","0    0.262121
0    0.519444
0    0.300000
0    0.472143
0    0.205697
0    0.122500
Name: mean_test_precision, dtype: float64","0    0.123584
0    0.334270
0    0.458258
0    0.189126
0    0.074952
0    0.026101
Name: std_test_precision, dtype: float64","0    0.371429
0    0.285714
0    0.071429
0    0.314286
0    0.605516
0    0.700000
Name: mean_test_recall, dtype: float64","0    0.193781
0    0.191663
0    0.115175
0    0.153862
0    0.131469
0    0.149147
Name: std_test_recall, dtype: float64","0    0.295601
0    0.343131
0    0.113889
0    0.369893
0    0.302463
0    0.208511
Name: mean_test_f1, dtype: float64","0    0.142136
0    0.195414
0    0.181068
0    0.165374
0    0.095723
0    0.044427
Name: std_test_f1, dtype: float64","0    0.694917
0    0.770339
0    0.786258
0    0.781034
0    0.765918
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.143586
0    0.106505
0    0.099837
0    0.128108
0    0.076573
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.630102
0    0.627722
0    0.535714
0    0.640001
0    0.686285
0    0.609266
Name: mean_test_balanced_accuracy, dtype: float64","0    0.101892
0    0.095685
0    0.057588
0    0.079998
0    0.077453
0    0.081389
Name: std_test_balanced_accuracy, dtype: float64","0    0.224072
0    0.332245
0    0.139754
0    0.335168
0    0.242228
0    0.123625
Name: mean_test_mcc, dtype: float64","0    0.164371
0    0.217740
0    0.217139
0    0.175164
0    0.104301
0    0.092120
Name: std_test_mcc, dtype: float64"
IP124_RSVP_Calibration_Fri_02_Sep_2022_08hr18min56sec_-0700,"0    0.891065
0    0.923195
0    0.932821
0    0.916769
0    0.645033
0    0.539171
Name: mean_test_accuracy, dtype: float64","0    0.029938
0    0.013993
0    0.006109
0    0.029448
0    0.054977
0    0.032068
Name: std_test_accuracy, dtype: float64","0    0.118571
0    0.150000
0    0.000000
0    0.279286
0    0.088729
0    0.090000
Name: mean_test_precision, dtype: float64","0    0.154897
0    0.320156
0    0.000000
0    0.310307
0    0.054526
0    0.033500
Name: std_test_precision, dtype: float64","0    0.145000
0    0.050000
0    0.000000
0    0.195000
0    0.448333
0    0.645000
Name: mean_test_recall, dtype: float64","0    0.198053
0    0.100000
0    0.000000
0    0.186346
0    0.240884
0    0.249449
Name: std_test_recall, dtype: float64","0    0.125808
0    0.073333
0    0.000000
0    0.216198
0    0.146870
0    0.157815
Name: mean_test_f1, dtype: float64","0    0.165525
0    0.147422
0    0.000000
0    0.215142
0    0.087307
0    0.058850
Name: std_test_f1, dtype: float64","0    0.618930
0    0.641632
0    0.647937
0    0.670446
0    0.546622
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.176480
0    0.198573
0    0.132404
0    0.151287
0    0.149075
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.545045
0    0.518133
0    0.500000
0    0.582070
0    0.551669
0    0.588353
Name: mean_test_balanced_accuracy, dtype: float64","0    0.096269
0    0.051557
0    0.000000
0    0.091298
0    0.103131
0    0.133195
Name: std_test_balanced_accuracy, dtype: float64","0    0.074973
0    0.059251
0    0.000000
0    0.191782
0    0.062432
0    0.087999
Name: mean_test_mcc, dtype: float64","0    0.171794
0    0.177718
0    0.000000
0    0.228439
0    0.112008
0    0.130335
Name: std_test_mcc, dtype: float64"
IP125_RSVP_Calibration_Wed_14_Sep_2022_14hr41min17sec_-0700,"0    0.832915
0    0.919008
0    0.925215
0    0.931561
0    0.760180
0    0.525387
Name: mean_test_accuracy, dtype: float64","0    0.039009
0    0.024033
0    0.012226
0    0.031972
0    0.029750
0    0.027078
Name: std_test_accuracy, dtype: float64","0    0.303080
0    0.640000
0    0.750000
0    0.674762
0    0.234185
0    0.109796
Name: mean_test_precision, dtype: float64","0    0.084200
0    0.225887
0    0.343592
0    0.190015
0    0.056564
0    0.028847
Name: std_test_precision, dtype: float64","0    0.580556
0    0.395833
0    0.225000
0    0.476389
0    0.716944
0    0.590278
Name: mean_test_recall, dtype: float64","0    0.137325
0    0.163069
0    0.108440
0    0.229906
0    0.138791
0    0.151796
Name: std_test_recall, dtype: float64","0    0.391407
0    0.462666
0    0.344242
0    0.544870
0    0.352287
0    0.185108
Name: mean_test_f1, dtype: float64","0    0.089183
0    0.144864
0    0.162359
0    0.207941
0    0.079952
0    0.048419
Name: std_test_f1, dtype: float64","0    0.814166
0    0.848733
0    0.912578
0    0.895677
0    0.817648
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.091155
0    0.080272
0    0.037159
0    0.090529
0    0.058021
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.719497
0    0.683634
0    0.610227
0    0.726785
0    0.740172
0    0.554556
Name: mean_test_balanced_accuracy, dtype: float64","0    0.069784
0    0.080719
0    0.055911
0    0.119175
0    0.071322
0    0.083022
Name: std_test_balanced_accuracy, dtype: float64","0    0.333316
0    0.449346
0    0.387683
0    0.525989
0    0.309346
0    0.062949
Name: mean_test_mcc, dtype: float64","0    0.106856
0    0.151208
0    0.188615
0    0.217226
0    0.099334
0    0.096383
Name: std_test_mcc, dtype: float64"
IP126_RSVP_Calibration_Thu_25_Aug_2022_10hr32min56sec_-0700,"0    0.836018
0    0.922949
0    0.921940
0    0.915125
0    0.796964
0    0.510270
Name: mean_test_accuracy, dtype: float64","0    0.023929
0    0.020097
0    0.016370
0    0.013117
0    0.030621
0    0.028741
Name: std_test_accuracy, dtype: float64","0    0.250335
0    0.630952
0    0.598333
0    0.486111
0    0.272044
0    0.088000
Name: mean_test_precision, dtype: float64","0    0.072024
0    0.280154
0    0.366549
0    0.195304
0    0.066596
0    0.029933
Name: std_test_precision, dtype: float64","0    0.444444
0    0.288889
0    0.222222
0    0.300000
0    0.765552
0    0.488889
Name: mean_test_recall, dtype: float64","0    0.157135
0    0.200000
0    0.157135
0    0.172491
0    0.100202
0    0.166296
Name: std_test_recall, dtype: float64","0    0.317346
0    0.370554
0    0.311492
0    0.358304
0    0.399663
0    0.149153
Name: mean_test_f1, dtype: float64","0    0.094995
0    0.212966
0    0.206478
0    0.171711
0    0.085388
0    0.050734
Name: std_test_f1, dtype: float64","0    0.757603
0    0.824342
0    0.849368
0    0.807365
0    0.854560
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.086872
0    0.087058
0    0.064204
0    0.081047
0    0.052061
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.659062
0    0.636426
0    0.605752
0    0.637165
0    0.782265
0    0.500599
Name: mean_test_balanced_accuracy, dtype: float64","0    0.074274
0    0.100131
0    0.079048
0    0.082899
0    0.054897
0    0.090836
Name: std_test_balanced_accuracy, dtype: float64","0    0.247045
0    0.377142
0    0.325767
0    0.335421
0    0.371959
0    0.000732
Name: mean_test_mcc, dtype: float64","0    0.110429
0    0.212475
0    0.222566
0    0.169896
0    0.091328
0    0.102988
Name: std_test_mcc, dtype: float64"
IP127_RSVP_Calibration_Mon_29_Aug_2022_09hr30min57sec_-0700,"0    0.810987
0    0.924570
0    0.925818
0    0.930594
0    0.788210
0    0.492857
Name: mean_test_accuracy, dtype: float64","0    0.045327
0    0.022306
0    0.014048
0    0.011876
0    0.040441
0    0.019802
Name: std_test_accuracy, dtype: float64","0    0.240429
0    0.683333
0    0.748333
0    0.664762
0    0.248753
0    0.088372
Name: mean_test_precision, dtype: float64","0    0.080995
0    0.295334
0    0.270847
0    0.146632
0    0.033795
0    0.020274
Name: std_test_precision, dtype: float64","0    0.528571
0    0.285714
0    0.228571
0    0.414286
0    0.755794
0    0.542857
Name: mean_test_recall, dtype: float64","0    0.111575
0    0.127775
0    0.094761
0    0.149147
0    0.169326
0    0.124540
Name: std_test_recall, dtype: float64","0    0.327223
0    0.386476
0    0.335657
0    0.485729
0    0.369502
0    0.152000
Name: mean_test_f1, dtype: float64","0    0.091584
0    0.158219
0    0.117617
0    0.124652
0    0.044523
0    0.034871
Name: std_test_f1, dtype: float64","0    0.724060
0    0.739889
0    0.754873
0    0.838304
0    0.846168
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.065755
0    0.100828
0    0.095449
0    0.064244
0    0.088486
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.682681
0    0.634347
0    0.609065
0    0.696044
0    0.774065
0    0.515559
Name: mean_test_balanced_accuracy, dtype: float64","0    0.067731
0    0.067327
0    0.047637
0    0.071851
0    0.071539
0    0.067291
Name: std_test_balanced_accuracy, dtype: float64","0    0.263395
0    0.398202
0    0.375322
0    0.476441
0    0.346239
0    0.017331
Name: mean_test_mcc, dtype: float64","0    0.109608
0    0.177021
0    0.132555
0    0.104270
0    0.068492
0    0.074636
Name: std_test_mcc, dtype: float64"
IP128_RSVP_Calibration_Fri_26_Aug_2022_09hr41min34sec_-0700,"0    0.797923
0    0.901254
0    0.910449
0    0.893221
0    0.526985
0    0.488022
Name: mean_test_accuracy, dtype: float64","0    0.033445
0    0.010607
0    0.004556
0    0.016325
0    0.062434
0    0.030255
Name: std_test_accuracy, dtype: float64","0    0.088866
0    0.100000
0    0.000000
0    0.025000
0    0.091277
0    0.091111
Name: mean_test_precision, dtype: float64","0    0.070849
0    0.300000
0    0.000000
0    0.075000
0    0.032302
0    0.030551
Name: std_test_precision, dtype: float64","0    0.142857
0    0.012500
0    0.000000
0    0.014286
0    0.516053
0    0.526786
Name: mean_test_recall, dtype: float64","0    0.108032
0    0.037500
0    0.000000
0    0.042857
0    0.233508
0    0.175918
Name: std_test_recall, dtype: float64","0    0.107055
0    0.022222
0    0.000000
0    0.018182
0    0.154356
0    0.155298
Name: mean_test_f1, dtype: float64","0    0.081098
0    0.066667
0    0.000000
0    0.054545
0    0.056870
0    0.051956
Name: std_test_f1, dtype: float64","0    0.515479
0    0.468406
0    0.472980
0    0.471784
0    0.519890
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.092154
0    0.094398
0    0.092762
0    0.068637
0    0.116336
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.502774
0    0.500578
0    0.500000
0    0.497056
0    0.522385
0    0.505529
Name: mean_test_balanced_accuracy, dtype: float64","0    0.049343
0    0.021210
0    0.000000
0    0.020417
0    0.109936
0    0.095895
Name: std_test_balanced_accuracy, dtype: float64","0    0.002261
0    0.009533
0    0.000000
0   -0.015342
0    0.017885
0    0.006129
Name: mean_test_mcc, dtype: float64","0    0.088437
0    0.111406
0    0.000000
0    0.056416
0    0.121162
0    0.109668
Name: std_test_mcc, dtype: float64"
IP129_RSVP_Calibration_Thu_29_Sep_2022_13hr58min47sec_-0700,"0    0.872816
0    0.925243
0    0.933010
0    0.913592
0    0.858252
0    0.516505
Name: mean_test_accuracy, dtype: float64","0    0.038944
0    0.023402
0    0.020109
0    0.022748
0    0.031965
0    0.029384
Name: std_test_accuracy, dtype: float64","0    0.381061
0    0.700357
0    0.793333
0    0.565253
0    0.382906
0    0.098000
Name: mean_test_precision, dtype: float64","0    0.154571
0    0.204224
0    0.299926
0    0.261542
0    0.070108
0    0.031559
Name: std_test_precision, dtype: float64","0    0.460000
0    0.390000
0    0.348889
0    0.357778
0    0.826490
0    0.508889
Name: mean_test_recall, dtype: float64","0    0.132330
0    0.120846
0    0.162481
0    0.190503
0    0.138154
0    0.161153
Name: std_test_recall, dtype: float64","0    0.412139
0    0.493262
0    0.475027
0    0.414621
0    0.521782
0    0.164294
Name: mean_test_f1, dtype: float64","0    0.139063
0    0.143651
0    0.201735
0    0.185622
0    0.089033
0    0.052677
Name: std_test_f1, dtype: float64","0    0.820750
0    0.839134
0    0.862087
0    0.854221
0    0.884867
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.070214
0    0.091849
0    0.089594
0    0.051519
0    0.074291
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.687727
0    0.685363
0    0.671224
0    0.664447
0    0.844166
0    0.513018
Name: mean_test_balanced_accuracy, dtype: float64","0    0.079252
0    0.064586
0    0.082108
0    0.093244
0    0.075478
0    0.088659
Name: std_test_balanced_accuracy, dtype: float64","0    0.346983
0    0.483384
0    0.495081
0    0.395414
0    0.498788
0    0.015582
Name: mean_test_mcc, dtype: float64","0    0.159512
0    0.157609
0    0.211719
0    0.191859
0    0.110136
0    0.102116
Name: std_test_mcc, dtype: float64"
IP130_RSVP_Calibration_Mon_12_Sep_2022_13hr27min39sec_-0700,"0    0.767147
0    0.890940
0    0.910181
0    0.893159
0    0.708350
0    0.499485
Name: mean_test_accuracy, dtype: float64","0    0.079597
0    0.017519
0    0.004845
0    0.037526
0    0.080744
0    0.031982
Name: std_test_accuracy, dtype: float64","0    0.182240
0    0.265476
0    0.000000
0    0.366667
0    0.209474
0    0.091489
Name: mean_test_precision, dtype: float64","0    0.084237
0    0.198995
0    0.000000
0    0.296703
0    0.061855
0    0.033030
Name: std_test_precision, dtype: float64","0    0.404167
0    0.154167
0    0.000000
0    0.247222
0    0.739008
0    0.511111
Name: mean_test_recall, dtype: float64","0    0.172183
0    0.103461
0    0.000000
0    0.162779
0    0.124169
0    0.184863
Name: std_test_recall, dtype: float64","0    0.243665
0    0.190911
0    0.000000
0    0.275700
0    0.322328
0    0.155130
Name: mean_test_f1, dtype: float64","0    0.103768
0    0.129886
0    0.000000
0    0.184261
0    0.079426
0    0.055915
Name: std_test_f1, dtype: float64","0    0.687064
0    0.688896
0    0.704746
0    0.816032
0    0.756575
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.105512
0    0.094348
0    0.142942
0    0.083938
0    0.116181
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.603458
0    0.558882
0    0.500000
0    0.601915
0    0.722196
0    0.504687
Name: mean_test_balanced_accuracy, dtype: float64","0    0.085618
0    0.049740
0    0.000000
0    0.073863
0    0.076886
0    0.101008
Name: std_test_balanced_accuracy, dtype: float64","0    0.152329
0    0.149948
0    0.000000
0    0.243196
0    0.276955
0    0.005672
Name: mean_test_mcc, dtype: float64","0    0.129590
0    0.136455
0    0.000000
0    0.198526
0    0.101034
0    0.114229
Name: std_test_mcc, dtype: float64"
