,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,roc_auc,std_roc_auc,balanced_accuracy,std_balanced_accuracy,mcc,std_mcc
IP114_RSVP_Calibration_Wed_24_Aug_2022_12hr35min04sec_-0700,"0    0.686472
0    0.827256
0    0.908590
0    0.890317
0    0.616622
0    0.521018
Name: mean_test_accuracy, dtype: float64","0    0.035490
0    0.028388
0    0.000409
0    0.014151
0    0.136301
0    0.018465
Name: std_test_accuracy, dtype: float64","0    0.077065
0    0.068526
0    0.000000
0    0.000000
0    0.109076
0    0.100000
Name: mean_test_precision, dtype: float64","0    0.037814
0    0.069066
0    0.000000
0    0.000000
0    0.043177
0    0.018962
Name: std_test_precision, dtype: float64","0    0.220000
0    0.080000
0    0.000000
0    0.000000
0    0.405354
0    0.530000
Name: mean_test_recall, dtype: float64","0    0.116619
0    0.074833
0    0.000000
0    0.000000
0    0.138392
0    0.100499
Name: std_test_recall, dtype: float64","0    0.113634
0    0.072750
0    0.000000
0    0.000000
0    0.165838
0    0.168254
Name: mean_test_f1, dtype: float64","0    0.056306
0    0.069549
0    0.000000
0    0.000000
0    0.057691
0    0.031904
Name: std_test_f1, dtype: float64","0    0.476169
0    0.468419
0    0.553388
0    0.522443
0    0.527455
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.049912
0    0.103417
0    0.151124
0    0.093805
0    0.070042
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.476697
0    0.491217
0    0.500000
0    0.489944
0    0.522172
0    0.525056
Name: mean_test_balanced_accuracy, dtype: float64","0    0.062587
0    0.034697
0    0.000000
0    0.007815
0    0.068030
0    0.055286
Name: std_test_balanced_accuracy, dtype: float64","0   -0.030253
0   -0.020052
0    0.000000
0   -0.037493
0    0.030274
0    0.028900
Name: mean_test_mcc, dtype: float64","0    0.080708
0    0.070608
0    0.000000
0    0.022083
0    0.089440
0    0.063843
Name: std_test_mcc, dtype: float64"
IP115_RSVP_Calibration_Thu_04_Aug_2022_09hr17min12sec_-0700,"0    0.788018
0    0.898228
0    0.907644
0    0.906701
0    0.671037
0    0.509866
Name: mean_test_accuracy, dtype: float64","0    0.035662
0    0.012329
0    0.011693
0    0.015978
0    0.065681
0    0.025126
Name: std_test_accuracy, dtype: float64","0    0.131831
0    0.280238
0    0.200000
0    0.471667
0    0.159088
0    0.082353
Name: mean_test_precision, dtype: float64","0    0.054736
0    0.210005
0    0.400000
0    0.305873
0    0.053494
0    0.027451
Name: std_test_precision, dtype: float64","0    0.255556
0    0.116667
0    0.031111
0    0.147778
0    0.628990
0    0.444444
Name: mean_test_recall, dtype: float64","0    0.130431
0    0.096257
0    0.065320
0    0.084918
0    0.194016
0    0.139929
Name: std_test_recall, dtype: float64","0    0.171632
0    0.160471
0    0.053333
0    0.217729
0    0.252093
0    0.138907
Name: mean_test_f1, dtype: float64","0    0.074418
0    0.126057
0    0.110755
0    0.122745
0    0.081006
0    0.045821
Name: std_test_f1, dtype: float64","0    0.637582
0    0.641318
0    0.687738
0    0.713781
0    0.709696
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.109889
0    0.099471
0    0.100401
0    0.114495
0    0.076967
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.547655
0    0.545415
0    0.511937
0    0.564068
0    0.652155
0    0.480239
Name: mean_test_balanced_accuracy, dtype: float64","0    0.059370
0    0.047953
0    0.034578
0    0.045245
0    0.093256
0    0.076991
Name: std_test_balanced_accuracy, dtype: float64","0    0.070520
0    0.132803
0    0.057242
0    0.218867
0    0.181762
0   -0.021840
Name: mean_test_mcc, dtype: float64","0    0.087914
0    0.139416
0    0.161562
0    0.153253
0    0.115209
0    0.087293
Name: std_test_mcc, dtype: float64"
IP116_RSVP_Calibration_Fri_26_Aug_2022_13hr16min30sec_-0700,"0    0.745311
0    0.899422
0    0.908673
0    0.901291
0    0.477022
0    0.521228
Name: mean_test_accuracy, dtype: float64","0    0.044163
0    0.006802
0    0.002694
0    0.009224
0    0.077857
0    0.031372
Name: std_test_accuracy, dtype: float64","0    0.082455
0    0.091667
0    0.050000
0    0.153333
0    0.096650
0    0.099238
Name: mean_test_precision, dtype: float64","0    0.054407
0    0.141667
0    0.150000
0    0.302655
0    0.022126
0    0.031836
Name: std_test_precision, dtype: float64","0    0.173333
0    0.040000
0    0.011111
0    0.030000
0    0.568990
0    0.526667
Name: mean_test_recall, dtype: float64","0    0.114310
0    0.066332
0    0.033333
0    0.045826
0    0.175373
0    0.170489
Name: std_test_recall, dtype: float64","0    0.110830
0    0.054670
0    0.018182
0    0.046900
0    0.164567
0    0.166984
Name: mean_test_f1, dtype: float64","0    0.072546
0    0.087572
0    0.054545
0    0.072463
0    0.038357
0    0.053597
Name: std_test_f1, dtype: float64","0    0.502165
0    0.559800
0    0.524990
0    0.557076
0    0.517080
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.089416
0    0.095759
0    0.085860
0    0.068144
0    0.063009
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.488146
0    0.512873
0    0.505051
0    0.509424
0    0.518565
0    0.523738
Name: mean_test_balanced_accuracy, dtype: float64","0    0.065194
0    0.027649
0    0.015152
0    0.020647
0    0.081961
0    0.093863
Name: std_test_balanced_accuracy, dtype: float64","0   -0.016564
0    0.031456
0    0.020708
0    0.039162
0    0.020381
0    0.026953
Name: mean_test_mcc, dtype: float64","0    0.094107
0    0.081419
0    0.062124
0    0.103614
0    0.097018
0    0.108388
Name: std_test_mcc, dtype: float64"
IP117_RSVP_Calibration_Wed_03_Aug_2022_10hr13min18sec_-0700,"0    0.838048
0    0.855296
0    0.908098
0    0.897198
0    0.504162
0    0.520517
Name: mean_test_accuracy, dtype: float64","0    0.039531
0    0.025391
0    0.002711
0    0.012104
0    0.068844
0    0.030336
Name: std_test_accuracy, dtype: float64","0    0.140437
0    0.193275
0    0.000000
0    0.150000
0    0.106494
0    0.098113
Name: mean_test_precision, dtype: float64","0    0.142724
0    0.119186
0    0.000000
0    0.320156
0    0.028189
0    0.033540
Name: std_test_precision, dtype: float64","0    0.120000
0    0.197273
0    0.000000
0    0.020000
0    0.594949
0    0.512727
Name: mean_test_recall, dtype: float64","0    0.097980
0    0.132369
0    0.000000
0    0.040000
0    0.160026
0    0.167342
Name: std_test_recall, dtype: float64","0    0.121500
0    0.190219
0    0.000000
0    0.034848
0    0.180035
0    0.164683
Name: mean_test_f1, dtype: float64","0    0.098408
0    0.113166
0    0.000000
0    0.069779
0    0.046824
0    0.055817
Name: std_test_f1, dtype: float64","0    0.585070
0    0.598697
0    0.513398
0    0.517832
0    0.549610
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.087707
0    0.104582
0    0.106297
0    0.044592
0    0.106226
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.515384
0    0.559551
0    0.500000
0    0.502995
0    0.544999
0    0.516909
Name: mean_test_balanced_accuracy, dtype: float64","0    0.054293
0    0.062061
0    0.000000
0    0.022827
0    0.077376
0    0.091826
Name: std_test_balanced_accuracy, dtype: float64","0    0.038383
0    0.115596
0    0.000000
0    0.021338
0    0.051978
0    0.020216
Name: mean_test_mcc, dtype: float64","0    0.120091
0    0.118887
0    0.000000
0    0.116960
0    0.091693
0    0.106695
Name: std_test_mcc, dtype: float64"
IP120_RSVP_Calibration_Wed_17_Aug_2022_10hr17min29sec_-0700,"0    0.895022
0    0.955174
0    0.949031
0    0.945960
0    0.911307
0    0.512688
Name: mean_test_accuracy, dtype: float64","0    0.028075
0    0.019901
0    0.015809
0    0.017138
0    0.023318
0    0.028487
Name: std_test_accuracy, dtype: float64","0    0.426630
0    0.794524
0    0.919048
0    0.722727
0    0.490450
0    0.095592
Name: mean_test_precision, dtype: float64","0    0.110038
0    0.164048
0    0.152530
0    0.157142
0    0.075869
0    0.030996
Name: std_test_precision, dtype: float64","0    0.627778
0    0.641667
0    0.430556
0    0.601389
0    0.915992
0    0.576389
Name: mean_test_recall, dtype: float64","0    0.169967
0    0.130703
0    0.181621
0    0.185826
0    0.074895
0    0.172049
Name: std_test_recall, dtype: float64","0    0.496037
0    0.702920
0    0.561570
0    0.636004
0    0.633937
0    0.163961
Name: mean_test_f1, dtype: float64","0    0.107015
0    0.127926
0    0.180826
0    0.137454
0    0.064298
0    0.052487
Name: std_test_f1, dtype: float64","0    0.873410
0    0.948812
0    0.961574
0    0.947423
0    0.966168
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.057969
0    0.036605
0    0.037846
0    0.031280
0    0.023692
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.773333
0    0.812500
0    0.713056
0    0.789028
0    0.913545
0    0.541528
Name: mean_test_balanced_accuracy, dtype: float64","0    0.078067
0    0.068160
0    0.090630
0    0.090850
0    0.035467
0    0.093559
Name: std_test_balanced_accuracy, dtype: float64","0    0.458788
0    0.687422
0    0.593498
0    0.621721
0    0.629603
0    0.046638
Name: mean_test_mcc, dtype: float64","0    0.118193
0    0.138231
0    0.157319
0    0.140076
0    0.062614
0    0.104599
Name: std_test_mcc, dtype: float64"
IP121_RSVP_Calibration_Mon_08_Aug_2022_13hr42min00sec_-0700,"0    0.900746
0    0.916819
0    0.928140
0    0.933774
0    0.867673
0    0.491447
Name: mean_test_accuracy, dtype: float64","0    0.022892
0    0.017323
0    0.017110
0    0.027261
0    0.034970
0    0.022896
Name: std_test_accuracy, dtype: float64","0    0.446045
0    0.514683
0    0.614881
0    0.658214
0    0.374084
0    0.062745
Name: mean_test_precision, dtype: float64","0    0.113417
0    0.147575
0    0.257678
0    0.236719
0    0.103839
0    0.022866
Name: std_test_precision, dtype: float64","0    0.455556
0    0.338889
0    0.294444
0    0.445556
0    0.684444
0    0.347778
Name: mean_test_recall, dtype: float64","0    0.142292
0    0.181710
0    0.199707
0    0.233410
0    0.114451
0    0.128048
Name: std_test_recall, dtype: float64","0    0.440725
0    0.394723
0    0.382641
0    0.518820
0    0.479196
0    0.106284
Name: mean_test_f1, dtype: float64","0    0.108507
0    0.166970
0    0.218775
0    0.228211
0    0.103693
0    0.038759
Name: std_test_f1, dtype: float64","0    0.809046
0    0.817672
0    0.802962
0    0.818112
0    0.836715
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.078876
0    0.063104
0    0.064850
0    0.065453
0    0.084028
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.699298
0    0.655468
0    0.641531
0    0.712925
0    0.784801
0    0.426461
Name: mean_test_balanced_accuracy, dtype: float64","0    0.070084
0    0.089044
0    0.098469
0    0.119480
0    0.066560
0    0.070515
Name: std_test_balanced_accuracy, dtype: float64","0    0.392610
0    0.369649
0    0.390087
0    0.503009
0    0.439166
0   -0.082967
Name: mean_test_mcc, dtype: float64","0    0.117993
0    0.164529
0    0.214083
0    0.237216
0    0.116775
0    0.078975
Name: std_test_mcc, dtype: float64"
IP122_RSVP_Calibration_Thu_08_Sep_2022_13hr57min08sec_-0700,"0    0.887059
0    0.950588
0    0.942353
0    0.951765
0    0.903529
0    0.492941
Name: mean_test_accuracy, dtype: float64","0    0.042156
0    0.011527
0    0.009772
0    0.024929
0    0.050135
0    0.024367
Name: std_test_accuracy, dtype: float64","0    0.318889
0    0.691667
0    0.350000
0    0.691667
0    0.409948
0    0.070455
Name: mean_test_precision, dtype: float64","0    0.108425
0    0.383786
0    0.450000
0    0.320698
0    0.140986
0    0.021441
Name: std_test_precision, dtype: float64","0    0.603333
0    0.316667
0    0.096667
0    0.506667
0    0.772619
0    0.593333
Name: mean_test_recall, dtype: float64","0    0.223333
0    0.207230
0    0.132035
0    0.217460
0    0.222746
0    0.202649
Name: std_test_recall, dtype: float64","0    0.404552
0    0.406133
0    0.147619
0    0.554858
0    0.517244
0    0.125878
Name: mean_test_f1, dtype: float64","0    0.140360
0    0.230923
0    0.195702
0    0.223898
0    0.142693
0    0.038761
Name: std_test_f1, dtype: float64","0    0.792874
0    0.911198
0    0.860783
0    0.854681
0    0.861117
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.082718
0    0.063031
0    0.092375
0    0.140161
0    0.123082
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.754633
0    0.654575
0    0.547708
0    0.743950
0    0.843644
0    0.540061
Name: mean_test_balanced_accuracy, dtype: float64","0    0.115355
0    0.101232
0    0.065554
0    0.104058
0    0.116768
0    0.107828
Name: std_test_balanced_accuracy, dtype: float64","0    0.379983
0    0.433847
0    0.174432
0    0.555322
0    0.510486
0    0.036742
Name: mean_test_mcc, dtype: float64","0    0.159712
0    0.239844
0    0.226542
0    0.233968
0    0.162067
0    0.102712
Name: std_test_mcc, dtype: float64"
IP123_RSVP_Calibration_Fri_19_Aug_2022_13hr56min37sec_-0700,"0    0.847242
0    0.911707
0    0.920296
0    0.919326
0    0.814942
0    0.523774
Name: mean_test_accuracy, dtype: float64","0    0.044879
0    0.023097
0    0.013621
0    0.013054
0    0.048165
0    0.030392
Name: std_test_accuracy, dtype: float64","0    0.310196
0    0.536190
0    0.700000
0    0.618333
0    0.296752
0    0.101961
Name: mean_test_precision, dtype: float64","0    0.095674
0    0.177083
0    0.406885
0    0.188497
0    0.094055
0    0.031373
Name: std_test_precision, dtype: float64","0    0.480000
0    0.353333
0    0.156667
0    0.394444
0    0.683864
0    0.544444
Name: mean_test_recall, dtype: float64","0    0.121797
0    0.116619
0    0.129142
0    0.149588
0    0.156468
0    0.170692
Name: std_test_recall, dtype: float64","0    0.371911
0    0.421873
0    0.244825
0    0.455817
0    0.409538
0    0.171694
Name: mean_test_f1, dtype: float64","0    0.098343
0    0.133442
0    0.182209
0    0.131060
0    0.113589
0    0.052876
Name: std_test_f1, dtype: float64","0    0.760715
0    0.805530
0    0.795171
0    0.848971
0    0.843849
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.072968
0    0.067841
0    0.080990
0    0.071358
0    0.091473
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.682001
0    0.660466
0    0.576771
0    0.683138
0    0.755899
0    0.533187
Name: mean_test_balanced_accuracy, dtype: float64","0    0.069020
0    0.063406
0    0.064849
0    0.070357
0    0.089455
0    0.093399
Name: std_test_balanced_accuracy, dtype: float64","0    0.302849
0    0.388029
0    0.301913
0    0.440204
0    0.363633
0    0.037522
Name: mean_test_mcc, dtype: float64","0    0.118330
0    0.148587
0    0.198789
0    0.122652
0    0.135115
0    0.107821
Name: std_test_mcc, dtype: float64"
IP124_RSVP_Calibration_Fri_02_Sep_2022_08hr18min56sec_-0700,"0    0.829733
0    0.906301
0    0.909139
0    0.907207
0    0.747760
0    0.485474
Name: mean_test_accuracy, dtype: float64","0    0.031555
0    0.026930
0    0.014155
0    0.014137
0    0.051077
0    0.028235
Name: std_test_accuracy, dtype: float64","0    0.188497
0    0.536667
0    0.433333
0    0.478333
0    0.198667
0    0.065373
Name: mean_test_precision, dtype: float64","0    0.092817
0    0.287499
0    0.472582
0    0.257126
0    0.060845
0    0.030622
Name: std_test_precision, dtype: float64","0    0.280000
0    0.195556
0    0.065556
0    0.162222
0    0.570556
0    0.348889
Name: mean_test_recall, dtype: float64","0    0.155381
0    0.112568
0    0.073106
0    0.104963
0    0.174484
0    0.161414
Name: std_test_recall, dtype: float64","0    0.216828
0    0.276282
0    0.111748
0    0.231538
0    0.292534
0    0.110086
Name: mean_test_f1, dtype: float64","0    0.100254
0    0.152754
0    0.122892
0    0.131360
0    0.086882
0    0.051432
Name: std_test_f1, dtype: float64","0    0.652080
0    0.754586
0    0.728227
0    0.741915
0    0.706162
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.073830
0    0.131791
0    0.154258
0    0.067080
0    0.145245
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.582553
0    0.586608
0    0.529586
0    0.572069
0    0.667765
0    0.423913
Name: mean_test_balanced_accuracy, dtype: float64","0    0.064409
0    0.061761
0    0.038171
0    0.052432
0    0.089023
0    0.088242
Name: std_test_balanced_accuracy, dtype: float64","0    0.135292
0    0.274685
0    0.144647
0    0.231905
0    0.220982
0   -0.086969
Name: mean_test_mcc, dtype: float64","0    0.108023
0    0.176227
0    0.181100
0    0.141916
0    0.117186
0    0.100479
Name: std_test_mcc, dtype: float64"
IP125_RSVP_Calibration_Wed_14_Sep_2022_14hr41min17sec_-0700,"0    0.837360
0    0.908588
0    0.923002
0    0.912416
0    0.757403
0    0.514890
Name: mean_test_accuracy, dtype: float64","0    0.044932
0    0.024356
0    0.008603
0    0.033980
0    0.050071
0    0.022614
Name: std_test_accuracy, dtype: float64","0    0.314404
0    0.513632
0    0.900000
0    0.577388
0    0.238489
0    0.098157
Name: mean_test_precision, dtype: float64","0    0.120497
0    0.163405
0    0.204939
0    0.268323
0    0.067800
0    0.024618
Name: std_test_precision, dtype: float64","0    0.580000
0    0.438889
0    0.210000
0    0.363333
0    0.702540
0    0.525556
Name: mean_test_recall, dtype: float64","0    0.164565
0    0.152368
0    0.079729
0    0.184461
0    0.147160
0    0.125811
Name: std_test_recall, dtype: float64","0    0.399683
0    0.463082
0    0.324948
0    0.427352
0    0.349414
0    0.165361
Name: mean_test_f1, dtype: float64","0    0.128514
0    0.140190
0    0.101459
0    0.199382
0    0.073178
0    0.041055
Name: std_test_f1, dtype: float64","0    0.774831
0    0.817709
0    0.897681
0    0.843685
0    0.796815
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.087098
0    0.056656
0    0.040960
0    0.093370
0    0.068129
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.721775
0    0.697216
0    0.602368
0    0.665295
0    0.732612
0    0.519659
Name: mean_test_balanced_accuracy, dtype: float64","0    0.088186
0    0.077977
0    0.038330
0    0.098883
0    0.061848
0    0.068912
Name: std_test_balanced_accuracy, dtype: float64","0    0.342133
0    0.421044
0    0.397357
0    0.403660
0    0.304590
0    0.022819
Name: mean_test_mcc, dtype: float64","0    0.148062
0    0.151683
0    0.090802
0    0.214353
0    0.087199
0    0.079915
Name: std_test_mcc, dtype: float64"
IP126_RSVP_Calibration_Thu_25_Aug_2022_10hr32min56sec_-0700,"0    0.816361
0    0.921942
0    0.921016
0    0.907246
0    0.800688
0    0.524320
Name: mean_test_accuracy, dtype: float64","0    0.039070
0    0.024375
0    0.014409
0    0.021139
0    0.041721
0    0.017162
Name: std_test_accuracy, dtype: float64","0    0.245104
0    0.611429
0    0.640000
0    0.516905
0    0.281914
0    0.103919
Name: mean_test_precision, dtype: float64","0    0.065601
0    0.239059
0    0.186667
0    0.219999
0    0.086453
0    0.019125
Name: std_test_precision, dtype: float64","0    0.464444
0    0.342222
0    0.261111
0    0.292222
0    0.719206
0    0.554444
Name: mean_test_recall, dtype: float64","0    0.109747
0    0.178388
0    0.126711
0    0.112002
0    0.133645
0    0.096667
Name: std_test_recall, dtype: float64","0    0.318967
0    0.429711
0    0.364991
0    0.361710
0    0.399975
0    0.175020
Name: mean_test_f1, dtype: float64","0    0.080469
0    0.202120
0    0.154139
0    0.129095
0    0.102165
0    0.031939
Name: std_test_f1, dtype: float64","0    0.747048
0    0.832536
0    0.842828
0    0.797363
0    0.849747
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.084240
0    0.075830
0    0.063346
0    0.080386
0    0.057415
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.657980
0    0.661010
0    0.623990
0    0.630455
0    0.763800
0    0.537828
Name: mean_test_balanced_accuracy, dtype: float64","0    0.063822
0    0.091765
0    0.064903
0    0.057630
0    0.071459
0    0.052902
Name: std_test_balanced_accuracy, dtype: float64","0    0.241882
0    0.416382
0    0.372669
0    0.336917
0    0.361109
0    0.043794
Name: mean_test_mcc, dtype: float64","0    0.098760
0    0.211296
0    0.157785
0    0.145748
0    0.113793
0    0.060999
Name: std_test_mcc, dtype: float64"
IP127_RSVP_Calibration_Mon_29_Aug_2022_09hr30min57sec_-0700,"0    0.772316
0    0.918833
0    0.917932
0    0.910610
0    0.788073
0    0.514305
Name: mean_test_accuracy, dtype: float64","0    0.041047
0    0.017655
0    0.014754
0    0.020528
0    0.030159
0    0.022854
Name: std_test_accuracy, dtype: float64","0    0.198902
0    0.559167
0    0.675000
0    0.548810
0    0.260146
0    0.093360
Name: mean_test_precision, dtype: float64","0    0.071735
0    0.331421
0    0.342479
0    0.168334
0    0.038741
0    0.023420
Name: std_test_precision, dtype: float64","0    0.480000
0    0.300000
0    0.180000
0    0.300000
0    0.691591
0    0.490000
Name: mean_test_recall, dtype: float64","0    0.177764
0    0.178885
0    0.140000
0    0.148324
0    0.132985
0    0.122066
Name: std_test_recall, dtype: float64","0    0.279849
0    0.376960
0    0.268644
0    0.370899
0    0.372795
0    0.156836
Name: mean_test_f1, dtype: float64","0    0.099415
0    0.211896
0    0.178315
0    0.149223
0    0.043987
0    0.039296
Name: std_test_f1, dtype: float64","0    0.701118
0    0.780497
0    0.784298
0    0.815243
0    0.820762
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.076501
0    0.058105
0    0.076219
0    0.084190
0    0.066326
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.640989
0    0.640837
0    0.586444
0    0.636312
0    0.744885
0    0.503385
Name: mean_test_balanced_accuracy, dtype: float64","0    0.093968
0    0.086389
0    0.069981
0    0.074343
0    0.048119
0    0.067360
Name: std_test_balanced_accuracy, dtype: float64","0    0.196475
0    0.369919
0    0.310401
0    0.353622
0    0.329057
0    0.003936
Name: mean_test_mcc, dtype: float64","0    0.130065
0    0.222534
0    0.185536
0    0.148632
0    0.052240
0    0.078042
Name: std_test_mcc, dtype: float64"
IP128_RSVP_Calibration_Fri_26_Aug_2022_09hr41min34sec_-0700,"0    0.740528
0    0.891471
0    0.908928
0    0.903406
0    0.611595
0    0.508741
Name: mean_test_accuracy, dtype: float64","0    0.048787
0    0.014516
0    0.002601
0    0.007360
0    0.109455
0    0.026564
Name: std_test_accuracy, dtype: float64","0    0.088131
0    0.083333
0    0.000000
0    0.100000
0    0.094069
0    0.087264
Name: mean_test_precision, dtype: float64","0    0.070167
0    0.170783
0    0.000000
0    0.300000
0    0.042098
0    0.028229
Name: std_test_precision, dtype: float64","0    0.180000
0    0.021111
0    0.000000
0    0.010000
0    0.367092
0    0.463333
Name: mean_test_recall, dtype: float64","0    0.132665
0    0.042295
0    0.000000
0    0.030000
0    0.174731
0    0.146401
Name: std_test_recall, dtype: float64","0    0.117658
0    0.033566
0    0.000000
0    0.018182
0    0.145267
0    0.146856
Name: mean_test_f1, dtype: float64","0    0.091477
0    0.067424
0    0.000000
0    0.054545
0    0.060088
0    0.047333
Name: std_test_f1, dtype: float64","0    0.473072
0    0.469807
0    0.417833
0    0.472975
0    0.532349
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.055681
0    0.054138
0    0.054534
0    0.073856
0    0.056773
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.488268
0    0.499934
0    0.500000
0    0.501459
0    0.502218
0    0.488253
Name: mean_test_balanced_accuracy, dtype: float64","0    0.081290
0    0.023609
0    0.000000
0    0.016458
0    0.063634
0    0.080438
Name: std_test_balanced_accuracy, dtype: float64","0   -0.012224
0   -0.000667
0    0.000000
0    0.010754
0    0.004715
0   -0.013164
Name: mean_test_mcc, dtype: float64","0    0.117529
0    0.089404
0    0.000000
0    0.098492
0    0.079994
0    0.092585
Name: std_test_mcc, dtype: float64"
IP129_RSVP_Calibration_Thu_29_Sep_2022_13hr58min47sec_-0700,"0    0.870855
0    0.925204
0    0.929834
0    0.916955
0    0.850527
0    0.509293
Name: mean_test_accuracy, dtype: float64","0    0.031592
0    0.024385
0    0.019185
0    0.024791
0    0.034318
0    0.027592
Name: std_test_accuracy, dtype: float64","0    0.350348
0    0.646310
0    0.688333
0    0.569935
0    0.367664
0    0.087917
Name: mean_test_precision, dtype: float64","0    0.107675
0    0.210817
0    0.272443
0    0.251474
0    0.071100
0    0.027778
Name: std_test_precision, dtype: float64","0    0.420000
0    0.400000
0    0.350000
0    0.360000
0    0.817475
0    0.460000
Name: mean_test_recall, dtype: float64","0    0.140000
0    0.154919
0    0.168819
0    0.180000
0    0.135195
0    0.142829
Name: std_test_recall, dtype: float64","0    0.376500
0    0.491634
0    0.459698
0    0.428077
0    0.504235
0    0.147619
Name: mean_test_f1, dtype: float64","0    0.111135
0    0.176543
0    0.207069
0    0.205324
0    0.084774
0    0.046512
Name: std_test_f1, dtype: float64","0    0.830042
0    0.846137
0    0.837124
0    0.847587
0    0.883262
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.074762
0    0.087504
0    0.123324
0    0.073933
0    0.066897
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.668359
0    0.689311
0    0.669403
0    0.666797
0    0.835508
0    0.487138
Name: mean_test_balanced_accuracy, dtype: float64","0    0.074191
0    0.082486
0    0.085837
0    0.090986
0    0.068866
0    0.079317
Name: std_test_balanced_accuracy, dtype: float64","0    0.310722
0    0.470603
0    0.459247
0    0.405684
0    0.481455
0   -0.014797
Name: mean_test_mcc, dtype: float64","0    0.127747
0    0.190436
0    0.215828
0    0.212488
0    0.101272
0    0.091935
Name: std_test_mcc, dtype: float64"
IP130_RSVP_Calibration_Mon_12_Sep_2022_13hr27min39sec_-0700,"0    0.779104
0    0.879616
0    0.908755
0    0.886228
0    0.704823
0    0.526838
Name: mean_test_accuracy, dtype: float64","0    0.057995
0    0.014212
0    0.004166
0    0.021254
0    0.069015
0    0.017505
Name: std_test_accuracy, dtype: float64","0    0.201844
0    0.251627
0    0.000000
0    0.272976
0    0.203585
0    0.101961
Name: mean_test_precision, dtype: float64","0    0.055540
0    0.101725
0    0.000000
0    0.279740
0    0.061852
0    0.019212
Name: std_test_precision, dtype: float64","0    0.448889
0    0.176667
0    0.000000
0    0.177778
0    0.713939
0    0.536667
Name: mean_test_recall, dtype: float64","0    0.157229
0    0.095251
0    0.000000
0    0.172419
0    0.140183
0    0.100253
Name: std_test_recall, dtype: float64","0    0.270915
0    0.202034
0    0.000000
0    0.181243
0    0.314213
0    0.171311
Name: mean_test_f1, dtype: float64","0    0.066659
0    0.094620
0    0.000000
0    0.145264
0    0.083906
0    0.032094
Name: std_test_f1, dtype: float64","0    0.695077
0    0.672389
0    0.682097
0    0.799513
0    0.766324
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.065315
0    0.099868
0    0.103529
0    0.089607
0    0.099786
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.630877
0    0.563484
0    0.500000
0    0.567739
0    0.709145
0    0.531279
Name: mean_test_balanced_accuracy, dtype: float64","0    0.068784
0    0.043744
0    0.000000
0    0.071717
0    0.091467
0    0.054659
Name: std_test_balanced_accuracy, dtype: float64","0    0.188403
0    0.145787
0    0.000000
0    0.150203
0    0.260830
0    0.035943
Name: mean_test_mcc, dtype: float64","0    0.091129
0    0.093625
0    0.000000
0    0.141450
0    0.118146
0    0.063054
Name: std_test_mcc, dtype: float64"
