,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,roc_auc,std_roc_auc,balanced_accuracy,std_balanced_accuracy,mcc,std_mcc
IP114_RSVP_Calibration_Wed_24_Aug_2022_12hr35min04sec_-0700,"0    0.678182
0    0.834545
0    0.908182
0    0.888182
0    0.601818
0    0.522727
Name: mean_test_accuracy, dtype: float64","0    0.039876
0    0.024996
0    0.002727
0    0.011535
0    0.068490
0    0.014799
Name: std_test_accuracy, dtype: float64","0    0.091449
0    0.103474
0    0.000000
0    0.000000
0    0.090115
0    0.100000
Name: mean_test_precision, dtype: float64","0    0.040207
0    0.074663
0    0.000000
0    0.000000
0    0.035388
0    0.014736
Name: std_test_precision, dtype: float64","0    0.275455
0    0.107273
0    0.000000
0    0.000000
0    0.376111
0    0.525455
Name: mean_test_recall, dtype: float64","0    0.117414
0    0.089054
0    0.000000
0    0.000000
0    0.182703
0    0.080986
Name: std_test_recall, dtype: float64","0    0.136615
0    0.102915
0    0.000000
0    0.000000
0    0.144296
0    0.168006
Name: mean_test_f1, dtype: float64","0    0.058490
0    0.078332
0    0.000000
0    0.000000
0    0.058097
0    0.024901
Name: std_test_f1, dtype: float64","0    0.485108
0    0.487905
0    0.553115
0    0.535284
0    0.488856
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.045736
0    0.064348
0    0.145438
0    0.101815
0    0.073919
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.497081
0    0.507586
0    0.500000
0    0.488990
0    0.499709
0    0.523985
Name: mean_test_balanced_accuracy, dtype: float64","0    0.063004
0    0.043527
0    0.000000
0    0.006243
0    0.067364
0    0.044555
Name: std_test_balanced_accuracy, dtype: float64","0   -0.002663
0    0.014032
0    0.000000
0   -0.043687
0    0.000322
0    0.027523
Name: mean_test_mcc, dtype: float64","0    0.081979
0    0.082849
0    0.000000
0    0.012908
0    0.081910
0    0.051336
Name: std_test_mcc, dtype: float64"
IP115_RSVP_Calibration_Thu_04_Aug_2022_09hr17min12sec_-0700,"0    0.776364
0    0.893636
0    0.906364
0    0.905455
0    0.681818
0    0.519091
Name: mean_test_accuracy, dtype: float64","0    0.047621
0    0.023724
0    0.012231
0    0.015851
0    0.053474
0    0.033636
Name: std_test_accuracy, dtype: float64","0    0.147897
0    0.328333
0    0.250000
0    0.461667
0    0.177875
0    0.096226
Name: mean_test_precision, dtype: float64","0    0.067821
0    0.240145
0    0.403113
0    0.341406
0    0.055372
0    0.035248
Name: std_test_precision, dtype: float64","0    0.296364
0    0.130000
0    0.040000
0    0.129091
0    0.671515
0    0.504545
Name: mean_test_recall, dtype: float64","0    0.146259
0    0.090000
0    0.066332
0    0.090344
0    0.179685
0    0.184894
Name: std_test_recall, dtype: float64","0    0.195214
0    0.181593
0    0.068182
0    0.194936
0    0.279860
0    0.161607
Name: mean_test_f1, dtype: float64","0    0.091606
0    0.126425
0    0.112009
0    0.129859
0    0.082997
0    0.059170
Name: std_test_f1, dtype: float64","0    0.655203
0    0.648813
0    0.672725
0    0.714929
0    0.734143
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.090470
0    0.098725
0    0.082637
0    0.101384
0    0.089516
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.560586
0    0.550495
0    0.516990
0    0.556530
0    0.677159
0    0.512535
Name: mean_test_balanced_accuracy, dtype: float64","0    0.076561
0    0.048403
0    0.034446
0    0.046137
0    0.090862
0    0.101700
Name: std_test_balanced_accuracy, dtype: float64","0    0.090951
0    0.156624
0    0.080819
0    0.203173
0    0.216296
0    0.014601
Name: mean_test_mcc, dtype: float64","0    0.112529
0    0.150432
0    0.159354
0    0.167609
0    0.116186
0    0.117065
Name: std_test_mcc, dtype: float64"
IP116_RSVP_Calibration_Fri_26_Aug_2022_13hr16min30sec_-0700,"0    0.728182
0    0.902727
0    0.908182
0    0.898182
0    0.538182
0    0.537273
Name: mean_test_accuracy, dtype: float64","0    0.035548
0    0.004166
0    0.004896
0    0.007925
0    0.119835
0    0.019263
Name: std_test_accuracy, dtype: float64","0    0.077402
0    0.116667
0    0.100000
0    0.053333
0    0.084446
0    0.115094
Name: mean_test_precision, dtype: float64","0    0.044675
0    0.183333
0    0.300000
0    0.110755
0    0.032557
0    0.019699
Name: std_test_precision, dtype: float64","0    0.178182
0    0.040000
0    0.010000
0    0.020000
0    0.414040
0    0.604545
Name: mean_test_recall, dtype: float64","0    0.097760
0    0.066332
0    0.030000
0    0.040000
0    0.185454
0    0.106193
Name: std_test_recall, dtype: float64","0    0.107646
0    0.059341
0    0.018182
0    0.028718
0    0.138987
0    0.193353
Name: mean_test_f1, dtype: float64","0    0.061206
0    0.096828
0    0.054545
0    0.057619
0    0.054655
0    0.033184
Name: std_test_f1, dtype: float64","0    0.476854
0    0.560836
0    0.516272
0    0.552126
0    0.475308
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.091997
0    0.107703
0    0.108787
0    0.082133
0    0.085840
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.480990
0    0.515000
0    0.504500
0    0.503500
0    0.482269
0    0.567535
Name: mean_test_balanced_accuracy, dtype: float64","0    0.055577
0    0.030249
0    0.015240
0    0.016286
0    0.083260
0    0.058386
Name: std_test_balanced_accuracy, dtype: float64","0   -0.026411
0    0.043768
0    0.027260
0    0.004708
0   -0.024745
0    0.077889
Name: mean_test_mcc, dtype: float64","0    0.078380
0    0.100401
0    0.092320
0    0.057471
0    0.102159
0    0.067088
Name: std_test_mcc, dtype: float64"
IP117_RSVP_Calibration_Wed_03_Aug_2022_10hr13min18sec_-0700,"0    0.830909
0    0.828182
0    0.908182
0    0.896364
0    0.517273
0    0.520909
Name: mean_test_accuracy, dtype: float64","0    0.034545
0    0.038019
0    0.002727
0    0.010123
0    0.074351
0    0.030976
Name: std_test_accuracy, dtype: float64","0    0.102738
0    0.125080
0    0.000000
0    0.050000
0    0.102287
0    0.098113
Name: mean_test_precision, dtype: float64","0    0.077538
0    0.147840
0    0.000000
0    0.150000
0    0.023379
0    0.033540
Name: std_test_precision, dtype: float64","0    0.109091
0    0.100000
0    0.000000
0    0.010000
0    0.552929
0    0.512727
Name: mean_test_recall, dtype: float64","0    0.104526
0    0.100000
0    0.000000
0    0.030000
0    0.150054
0    0.167342
Name: std_test_recall, dtype: float64","0    0.100844
0    0.096196
0    0.000000
0    0.016667
0    0.172027
0    0.164683
Name: mean_test_f1, dtype: float64","0    0.081986
0    0.088101
0    0.000000
0    0.050000
0    0.039862
0    0.055817
Name: std_test_f1, dtype: float64","0    0.587396
0    0.569492
0    0.512078
0    0.525374
0    0.547606
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.091257
0    0.084685
0    0.109701
0    0.057219
0    0.085860
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.506510
0    0.500944
0    0.500000
0    0.498000
0    0.533132
0    0.517136
Name: mean_test_balanced_accuracy, dtype: float64","0    0.050944
0    0.052633
0    0.000000
0    0.016613
0    0.059063
0    0.092214
Name: std_test_balanced_accuracy, dtype: float64","0    0.012226
0    0.011342
0    0.000000
0   -0.008775
0    0.038109
0    0.020402
Name: mean_test_mcc, dtype: float64","0    0.090622
0    0.111942
0    0.000000
0    0.069865
0    0.068507
0    0.107008
Name: std_test_mcc, dtype: float64"
IP120_RSVP_Calibration_Wed_17_Aug_2022_10hr17min29sec_-0700,"0    0.861818
0    0.944545
0    0.943636
0    0.941818
0    0.898182
0    0.513636
Name: mean_test_accuracy, dtype: float64","0    0.027212
0    0.021685
0    0.015641
0    0.016861
0    0.031961
0    0.031818
Name: std_test_accuracy, dtype: float64","0    0.347311
0    0.748719
0    0.879603
0    0.778117
0    0.482408
0    0.090566
Name: mean_test_precision, dtype: float64","0    0.066424
0    0.129331
0    0.113661
0    0.151713
0    0.072549
0    0.032462
Name: std_test_precision, dtype: float64","0    0.564545
0    0.605455
0    0.446364
0    0.574545
0    0.931414
0    0.476364
Name: mean_test_recall, dtype: float64","0    0.173322
0    0.200215
0    0.170243
0    0.188811
0    0.083843
0    0.174071
Name: std_test_recall, dtype: float64","0    0.423277
0    0.653106
0    0.575889
0    0.631286
0    0.632231
0    0.152183
Name: mean_test_f1, dtype: float64","0    0.093380
0    0.159921
0    0.151936
0    0.129995
0    0.071022
0    0.054713
Name: std_test_f1, dtype: float64","0    0.817041
0    0.935268
0    0.958283
0    0.932180
0    0.958036
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.063538
0    0.046748
0    0.037772
0    0.033158
0    0.034889
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.728207
0    0.792212
0    0.720182
0    0.776747
0    0.913103
0    0.496934
Name: mean_test_balanced_accuracy, dtype: float64","0    0.081036
0    0.099958
0    0.084798
0    0.089052
0    0.044940
0    0.095782
Name: std_test_balanced_accuracy, dtype: float64","0    0.368423
0    0.636877
0    0.594883
0    0.625522
0    0.625163
0   -0.003857
Name: mean_test_mcc, dtype: float64","0    0.110396
0    0.159081
0    0.137875
0    0.121883
0    0.077478
0    0.110434
Name: std_test_mcc, dtype: float64"
IP121_RSVP_Calibration_Mon_08_Aug_2022_13hr42min00sec_-0700,"0    0.899091
0    0.920000
0    0.929091
0    0.932727
0    0.864545
0    0.508182
Name: mean_test_accuracy, dtype: float64","0    0.024545
0    0.016664
0    0.016160
0    0.023070
0    0.045172
0    0.036466
Name: std_test_accuracy, dtype: float64","0    0.490538
0    0.560714
0    0.689048
0    0.743492
0    0.406858
0    0.084906
Name: mean_test_precision, dtype: float64","0    0.145437
0    0.219929
0    0.276716
0    0.221270
0    0.133566
0    0.037971
Name: std_test_precision, dtype: float64","0    0.487273
0    0.380000
0    0.330000
0    0.439091
0    0.681111
0    0.445455
Name: mean_test_recall, dtype: float64","0    0.109560
0    0.183303
0    0.184662
0    0.197549
0    0.150666
0    0.200578
Name: std_test_recall, dtype: float64","0    0.471878
0    0.441791
0    0.431145
0    0.526176
0    0.488452
0    0.142609
Name: mean_test_f1, dtype: float64","0    0.078778
0    0.185264
0    0.207169
0    0.189916
0    0.097988
0    0.063830
Name: std_test_f1, dtype: float64","0    0.812523
0    0.832553
0    0.823146
0    0.839234
0    0.830965
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.076770
0    0.067053
0    0.068336
0    0.061036
0    0.068902
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.714106
0    0.677495
0    0.660000
0    0.711025
0    0.781967
0    0.479985
Name: mean_test_balanced_accuracy, dtype: float64","0    0.050259
0    0.088589
0    0.090250
0    0.098309
0    0.068578
0    0.110317
Name: std_test_balanced_accuracy, dtype: float64","0    0.426778
0    0.418128
0    0.442843
0    0.525924
0    0.450882
0   -0.023107
Name: mean_test_mcc, dtype: float64","0    0.093700
0    0.186854
0    0.203859
0    0.186120
0    0.109734
0    0.126936
Name: std_test_mcc, dtype: float64"
IP122_RSVP_Calibration_Thu_08_Sep_2022_13hr57min08sec_-0700,"0    0.869091
0    0.946364
0    0.938182
0    0.951818
0    0.926364
0    0.519091
Name: mean_test_accuracy, dtype: float64","0    0.047273
0    0.011097
0    0.017153
0    0.016787
0    0.030815
0    0.028877
Name: std_test_accuracy, dtype: float64","0    0.399183
0    0.822500
0    0.716667
0    0.839048
0    0.592036
0    0.096226
Name: mean_test_precision, dtype: float64","0    0.140653
0    0.125723
0    0.371184
0    0.156113
0    0.128049
0    0.030946
Name: std_test_precision, dtype: float64","0    0.622727
0    0.564545
0    0.385455
0    0.622727
0    0.818182
0    0.503636
Name: mean_test_recall, dtype: float64","0    0.179174
0    0.148460
0    0.223799
0    0.118757
0    0.152500
0    0.157627
Name: std_test_recall, dtype: float64","0    0.474628
0    0.648280
0    0.486800
0    0.701134
0    0.673760
0    0.161558
Name: mean_test_f1, dtype: float64","0    0.140657
0    0.109197
0    0.264647
0    0.102767
0    0.111360
0    0.051674
Name: std_test_f1, dtype: float64","0    0.844115
0    0.934372
0    0.877786
0    0.887745
0    0.909624
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.075981
0    0.051381
0    0.086701
0    0.069447
0    0.073537
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.758323
0    0.774763
0    0.689722
0    0.803864
0    0.878143
0    0.512086
Name: mean_test_balanced_accuracy, dtype: float64","0    0.096861
0    0.070606
0    0.109619
0    0.058843
0    0.072783
0    0.086768
Name: std_test_balanced_accuracy, dtype: float64","0    0.426293
0    0.644719
0    0.498583
0    0.692059
0    0.653230
0    0.014337
Name: mean_test_mcc, dtype: float64","0    0.162196
0    0.092636
0    0.261500
0    0.105682
0    0.117281
0    0.100215
Name: std_test_mcc, dtype: float64"
IP123_RSVP_Calibration_Fri_19_Aug_2022_13hr56min37sec_-0700,"0    0.826364
0    0.912727
0    0.917273
0    0.917273
0    0.808182
0    0.522727
Name: mean_test_accuracy, dtype: float64","0    0.043494
0    0.017344
0    0.012498
0    0.018385
0    0.060364
0    0.034317
Name: std_test_accuracy, dtype: float64","0    0.261722
0    0.546429
0    0.700000
0    0.617500
0    0.297695
0    0.100000
Name: mean_test_precision, dtype: float64","0    0.080717
0    0.155858
0    0.400000
0    0.189423
0    0.111424
0    0.035849
Name: std_test_precision, dtype: float64","0    0.426364
0    0.328182
0    0.130000
0    0.367273
0    0.695783
0    0.524545
Name: mean_test_recall, dtype: float64","0    0.091854
0    0.102968
0    0.100499
0    0.080924
0    0.158690
0    0.188691
Name: std_test_recall, dtype: float64","0    0.317231
0    0.406174
0    0.213520
0    0.451326
0    0.412380
0    0.167956
Name: mean_test_f1, dtype: float64","0    0.070297
0    0.116357
0    0.153613
0    0.091597
0    0.133913
0    0.060214
Name: std_test_f1, dtype: float64","0    0.733057
0    0.766560
0    0.779138
0    0.826325
0    0.822754
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.068321
0    0.056492
0    0.064645
0    0.086248
0    0.095237
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.646591
0    0.650071
0    0.563500
0    0.670121
0    0.757367
0    0.523535
Name: mean_test_balanced_accuracy, dtype: float64","0    0.049548
0    0.053979
0    0.051237
0    0.041988
0    0.097826
0    0.103784
Name: std_test_balanced_accuracy, dtype: float64","0    0.239464
0    0.378186
0    0.275502
0    0.430774
0    0.365864
0    0.027259
Name: mean_test_mcc, dtype: float64","0    0.086786
0    0.127136
0    0.183866
0    0.113471
0    0.156491
0    0.119443
Name: std_test_mcc, dtype: float64"
IP124_RSVP_Calibration_Fri_02_Sep_2022_08hr18min56sec_-0700,"0    0.822727
0    0.900909
0    0.908182
0    0.905455
0    0.749091
0    0.526364
Name: mean_test_accuracy, dtype: float64","0    0.037095
0    0.025536
0    0.012498
0    0.015851
0    0.053967
0    0.025857
Name: std_test_accuracy, dtype: float64","0    0.175509
0    0.477976
0    0.400000
0    0.491667
0    0.207489
0    0.103774
Name: mean_test_precision, dtype: float64","0    0.077143
0    0.358707
0    0.489898
0    0.352471
0    0.055527
0    0.027015
Name: std_test_precision, dtype: float64","0    0.258182
0    0.177273
0    0.059091
0    0.158182
0    0.583535
0    0.544545
Name: mean_test_recall, dtype: float64","0    0.156997
0    0.122525
0    0.079591
0    0.110835
0    0.147457
0    0.142205
Name: std_test_recall, dtype: float64","0    0.201892
0    0.248371
0    0.101515
0    0.226836
0    0.303106
0    0.174306
Name: mean_test_f1, dtype: float64","0    0.099828
0    0.166198
0    0.134166
0    0.150910
0    0.076004
0    0.045358
Name: std_test_f1, dtype: float64","0    0.660478
0    0.726418
0    0.720183
0    0.683735
0    0.733045
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.092145
0    0.067038
0    0.096091
0    0.099002
0    0.082724
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.568990
0    0.575636
0    0.526545
0    0.569591
0    0.674669
0    0.534535
Name: mean_test_balanced_accuracy, dtype: float64","0    0.072805
0    0.066848
0    0.042154
0    0.056710
0    0.078819
0    0.078213
Name: std_test_balanced_accuracy, dtype: float64","0    0.114197
0    0.240323
0    0.130426
0    0.229893
0    0.232432
0    0.039916
Name: mean_test_mcc, dtype: float64","0    0.112982
0    0.207430
0    0.194965
0    0.179053
0    0.103804
0    0.090002
Name: std_test_mcc, dtype: float64"
IP125_RSVP_Calibration_Wed_14_Sep_2022_14hr41min17sec_-0700,"0    0.828182
0    0.915455
0    0.925455
0    0.912727
0    0.748182
0    0.510000
Name: mean_test_accuracy, dtype: float64","0    0.037361
0    0.025078
0    0.011355
0    0.035021
0    0.031505
0    0.030000
Name: std_test_accuracy, dtype: float64","0    0.284075
0    0.624090
0    0.850000
0    0.611270
0    0.225116
0    0.086792
Name: mean_test_precision, dtype: float64","0    0.086390
0    0.199242
0    0.189297
0    0.248360
0    0.034257
0    0.030657
Name: std_test_precision, dtype: float64","0    0.552727
0    0.446364
0    0.239091
0    0.387273
0    0.711414
0    0.456364
Name: mean_test_recall, dtype: float64","0    0.182716
0    0.144854
0    0.103257
0    0.171633
0    0.137553
0    0.164181
Name: std_test_recall, dtype: float64","0    0.369924
0    0.489228
0    0.360989
0    0.444307
0    0.340747
0    0.145833
Name: mean_test_f1, dtype: float64","0    0.109036
0    0.099441
0    0.129059
0    0.186597
0    0.050999
0    0.051658
Name: std_test_f1, dtype: float64","0    0.756365
0    0.815059
0    0.889939
0    0.862889
0    0.803791
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.091928
0    0.066977
0    0.045233
0    0.093191
0    0.073672
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.704303
0    0.704682
0    0.617045
0    0.676621
0    0.731533
0    0.485934
Name: mean_test_balanced_accuracy, dtype: float64","0    0.089627
0    0.066736
0    0.051230
0    0.089172
0    0.062192
0    0.090337
Name: std_test_balanced_accuracy, dtype: float64","0    0.308045
0    0.469865
0    0.416672
0    0.424575
0    0.295184
0   -0.016514
Name: mean_test_mcc, dtype: float64","0    0.131041
0    0.111503
0    0.121953
0    0.187405
0    0.075619
0    0.104141
Name: std_test_mcc, dtype: float64"
IP126_RSVP_Calibration_Thu_25_Aug_2022_10hr32min56sec_-0700,"0    0.822727
0    0.920909
0    0.920909
0    0.906364
0    0.791818
0    0.519091
Name: mean_test_accuracy, dtype: float64","0    0.030220
0    0.019091
0    0.015772
0    0.014687
0    0.041551
0    0.030000
Name: std_test_accuracy, dtype: float64","0    0.256113
0    0.641429
0    0.690000
0    0.513810
0    0.271166
0    0.096226
Name: mean_test_precision, dtype: float64","0    0.056298
0    0.182934
0    0.207123
0    0.136372
0    0.064687
0    0.030946
Name: std_test_precision, dtype: float64","0    0.465455
0    0.327273
0    0.268182
0    0.277273
0    0.719242
0    0.505455
Name: mean_test_recall, dtype: float64","0    0.077545
0    0.155983
0    0.119935
0    0.074551
0    0.147880
0    0.164854
Name: std_test_recall, dtype: float64","0    0.328678
0    0.418827
0    0.373896
0    0.350646
0    0.388623
0    0.161657
Name: mean_test_f1, dtype: float64","0    0.062968
0    0.158419
0    0.150523
0    0.073675
0    0.079702
0    0.052088
Name: std_test_f1, dtype: float64","0    0.763597
0    0.832613
0    0.846900
0    0.784914
0    0.843957
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.066806
0    0.075950
0    0.067313
0    0.089909
0    0.066554
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.662157
0    0.654131
0    0.627581
0    0.623626
0    0.759129
0    0.512985
Name: mean_test_balanced_accuracy, dtype: float64","0    0.046412
0    0.078726
0    0.061063
0    0.035997
0    0.063768
0    0.090674
Name: std_test_balanced_accuracy, dtype: float64","0    0.252184
0    0.414104
0    0.388209
0    0.326980
0    0.349726
0    0.014865
Name: mean_test_mcc, dtype: float64","0    0.076070
0    0.158656
0    0.147161
0    0.082789
0    0.090396
0    0.104361
Name: std_test_mcc, dtype: float64"
IP127_RSVP_Calibration_Mon_29_Aug_2022_09hr30min57sec_-0700,"0    0.766364
0    0.912727
0    0.918182
0    0.903636
0    0.781818
0    0.515455
Name: mean_test_accuracy, dtype: float64","0    0.034985
0    0.014200
0    0.012856
0    0.012332
0    0.035675
0    0.025078
Name: std_test_accuracy, dtype: float64","0    0.189376
0    0.610714
0    0.655000
0    0.467857
0    0.253694
0    0.092453
Name: mean_test_precision, dtype: float64","0    0.066906
0    0.174201
0    0.311096
0    0.082143
0    0.030292
0    0.025939
Name: std_test_precision, dtype: float64","0    0.474545
0    0.276364
0    0.188182
0    0.267273
0    0.701616
0    0.485455
Name: mean_test_recall, dtype: float64","0    0.174810
0    0.069615
0    0.113549
0    0.089461
0    0.159649
0    0.137822
Name: std_test_recall, dtype: float64","0    0.269344
0    0.364984
0    0.283347
0    0.331162
0    0.368480
0    0.155308
Name: mean_test_f1, dtype: float64","0    0.094065
0    0.061558
0    0.154817
0    0.089248
0    0.044422
0    0.043632
Name: std_test_f1, dtype: float64","0    0.691927
0    0.764075
0    0.787006
0    0.816162
0    0.821944
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.085587
0    0.050253
0    0.060063
0    0.073875
0    0.062620
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.635172
0    0.626652
0    0.590081
0    0.617616
0    0.745696
0    0.501985
Name: mean_test_balanced_accuracy, dtype: float64","0    0.086731
0    0.030374
0    0.056643
0    0.042729
0    0.061956
0    0.075806
Name: std_test_balanced_accuracy, dtype: float64","0    0.185246
0    0.361895
0    0.317555
0    0.301109
0    0.326418
0    0.002208
Name: mean_test_mcc, dtype: float64","0    0.120216
0    0.065919
0    0.165510
0    0.080818
0    0.067016
0    0.087246
Name: std_test_mcc, dtype: float64"
IP128_RSVP_Calibration_Fri_26_Aug_2022_09hr41min34sec_-0700,"0    0.734545
0    0.890000
0    0.908182
0    0.898182
0    0.554545
0    0.515455
Name: mean_test_accuracy, dtype: float64","0    0.047203
0    0.018829
0    0.002727
0    0.008907
0    0.066058
0    0.028762
Name: std_test_accuracy, dtype: float64","0    0.080096
0    0.025000
0    0.000000
0    0.100000
0    0.095100
0    0.092453
Name: mean_test_precision, dtype: float64","0    0.077356
0    0.075000
0    0.000000
0    0.300000
0    0.031201
0    0.029773
Name: std_test_precision, dtype: float64","0    0.168182
0    0.010000
0    0.000000
0    0.010000
0    0.452121
0    0.485455
Name: mean_test_recall, dtype: float64","0    0.141494
0    0.030000
0    0.000000
0    0.030000
0    0.157705
0    0.158098
Name: std_test_recall, dtype: float64","0    0.108025
0    0.014286
0    0.000000
0    0.018182
0    0.156102
0    0.155308
Name: mean_test_f1, dtype: float64","0    0.099807
0    0.042857
0    0.000000
0    0.054545
0    0.049806
0    0.050084
Name: std_test_f1, dtype: float64","0    0.479784
0    0.481594
0    0.418452
0    0.462426
0    0.481903
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.064878
0    0.062492
0    0.038861
0    0.085853
0    0.093125
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.479955
0    0.494495
0    0.500000
0    0.498995
0    0.508356
0    0.501985
Name: mean_test_balanced_accuracy, dtype: float64","0    0.084156
0    0.017095
0    0.000000
0    0.017293
0    0.066907
0    0.086957
Name: std_test_balanced_accuracy, dtype: float64","0   -0.025761
0   -0.019457
0    0.000000
0    0.000796
0    0.010630
0    0.002208
Name: mean_test_mcc, dtype: float64","0    0.125838
0    0.049933
0    0.000000
0    0.101447
0    0.079125
0    0.100075
Name: std_test_mcc, dtype: float64"
IP129_RSVP_Calibration_Thu_29_Sep_2022_13hr58min47sec_-0700,"0    0.871818
0    0.928182
0    0.930000
0    0.920000
0    0.869091
0    0.506364
Name: mean_test_accuracy, dtype: float64","0    0.039091
0    0.019688
0    0.018205
0    0.023284
0    0.022342
0    0.023724
Name: std_test_accuracy, dtype: float64","0    0.362816
0    0.694048
0    0.732381
0    0.609578
0    0.396710
0    0.083019
Name: mean_test_precision, dtype: float64","0    0.133049
0    0.175802
0    0.280830
0    0.272596
0    0.049558
0    0.025594
Name: std_test_precision, dtype: float64","0    0.436364
0    0.387273
0    0.330000
0    0.360000
0    0.813939
0    0.434545
Name: mean_test_recall, dtype: float64","0    0.137149
0    0.153160
0    0.167631
0    0.162481
0    0.145058
0    0.130086
Name: std_test_recall, dtype: float64","0    0.390620
0    0.487849
0    0.442603
0    0.438766
0    0.531310
0    0.139385
Name: mean_test_f1, dtype: float64","0    0.128436
0    0.159882
0    0.198790
0    0.185300
0    0.070716
0    0.042719
Name: std_test_f1, dtype: float64","0    0.826483
0    0.847073
0    0.843598
0    0.846348
0    0.883050
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.070530
0    0.075327
0    0.121672
0    0.066735
0    0.068583
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.676111
0    0.685131
0    0.660495
0    0.668490
0    0.844372
0    0.474035
Name: mean_test_balanced_accuracy, dtype: float64","0    0.075924
0    0.078426
0    0.083809
0    0.081141
0    0.071060
0    0.071577
Name: std_test_balanced_accuracy, dtype: float64","0    0.325615
0    0.480321
0    0.456866
0    0.423719
0    0.508026
0   -0.029700
Name: mean_test_mcc, dtype: float64","0    0.145465
0    0.163648
0    0.203161
0    0.197571
0    0.091977
0    0.082516
Name: std_test_mcc, dtype: float64"
IP130_RSVP_Calibration_Mon_12_Sep_2022_13hr27min39sec_-0700,"0    0.771818
0    0.860000
0    0.908182
0    0.890000
0    0.724545
0    0.515455
Name: mean_test_accuracy, dtype: float64","0    0.064979
0    0.024797
0    0.002727
0    0.021685
0    0.063773
0    0.021532
Name: std_test_accuracy, dtype: float64","0    0.191550
0    0.223146
0    0.000000
0    0.339365
0    0.215976
0    0.092453
Name: mean_test_precision, dtype: float64","0    0.069684
0    0.098154
0    0.000000
0    0.271094
0    0.051771
0    0.023031
Name: std_test_precision, dtype: float64","0    0.396364
0    0.188182
0    0.000000
0    0.208182
0    0.713939
0    0.484545
Name: mean_test_recall, dtype: float64","0    0.110086
0    0.069953
0    0.000000
0    0.144797
0    0.115670
0    0.118185
Name: std_test_recall, dtype: float64","0    0.248311
0    0.199948
0    0.000000
0    0.232938
0    0.328769
0    0.155258
Name: mean_test_f1, dtype: float64","0    0.060347
0    0.074524
0    0.000000
0    0.140326
0    0.067475
0    0.038492
Name: std_test_f1, dtype: float64","0    0.690676
0    0.644369
0    0.658002
0    0.794301
0    0.760954
0    0.500000
Name: mean_test_roc_auc, dtype: float64","0    0.066756
0    0.088908
0    0.097565
0    0.076068
0    0.081896
0    0.000000
Name: std_test_roc_auc, dtype: float64","0    0.603096
0    0.558056
0    0.500000
0    0.583591
0    0.719891
0    0.501535
Name: mean_test_balanced_accuracy, dtype: float64","0    0.046686
0    0.037825
0    0.000000
0    0.062622
0    0.065799
0    0.065020
Name: std_test_balanced_accuracy, dtype: float64","0    0.156125
0    0.127286
0    0.000000
0    0.200430
0    0.278908
0    0.001944
Name: mean_test_mcc, dtype: float64","0    0.077813
0    0.086781
0    0.000000
0    0.148111
0    0.089084
0    0.074911
Name: std_test_mcc, dtype: float64"
