GPT2,KenLM,Diff
5.631322133199093,3.2814277079076883,2.3498944252914042
9.022911233009815,8.779522337809789,0.2433888952000256
7.183270510262938,3.8919674807350835,3.2913030295278545
6.938864470848149,6.589326913342609,0.3495375575055393
5.77363688387924,4.817212480399662,0.9564244034795779
7.228166317555671,5.013698658451588,2.2144676591040833
6.579943418837635,4.301130073257137,2.278813345580498
14.194887417104148,17.12324401346126,-2.928356596357112
5.407465659479341,3.649720239938752,1.7577454195405888
6.784397386798101,3.80174844152375,2.9826489452743514
7.420620970857849,4.689491915253548,2.731129055604301
7.074868025938987,4.4575231700746745,2.617344855864313
5.939751941596341,4.72543140280594,1.2143205387904006
6.791286770024627,5.644241349495238,1.1470454205293885
6.143491316819917,3.0307976368496905,3.1126936799702265
11.466939298657,4.028256556550113,7.438682742106886
12.870107905153494,5.239854357117565,7.630253548035929
6.930910780920684,4.670344656359428,2.2605661245612554
9.246447111082533,5.087479253152686,4.158967857929848
6.510137088111009,4.336818037167911,2.173319050943099
6.491603281511243,3.429006517820583,3.06259676369066
5.6743961525954925,4.995241022095444,0.6791551305000487
11.173259109328201,35.19541074536643,-24.02215163603823
6.273638594001716,3.077913015311108,3.1957255786906082
5.095515630668779,7.059433924157366,-1.9639182934885868
6.830807038944234,4.457577253006678,2.3732297859375553
12.8156073862915,10.27989015974234,2.53571722654916
7.164711422942437,6.358367258729707,0.8063441642127298
6.221758283617152,6.973213637394558,-0.7514553537774056
7.370947967123576,4.691764868050745,2.679183099072831
7.495223577864028,3.5816158348468345,3.9136077430171934
10.755480807245572,7.381779223656473,3.3737015835890993
8.033330337983784,7.92651554876285,0.10681478922093479
6.905403196153961,3.763857899276372,3.1415452968775894
11.764524631415888,4.3648493795584224,7.399675251857466
6.934012740700956,4.0619984988559965,2.8720142418449592
7.366705162041235,2.5466975528080416,4.820007609233194
6.931925558416267,3.8360955351909873,3.0958300232252793
9.455397732034543,3.089381694443104,6.366016037591439
5.413149463966846,3.800445243659284,1.6127042203075619
7.345664352393552,5.376481728940546,1.9691826234530057
7.735771276779808,4.768402107707656,2.9673691690721515
6.112935307491219,4.3086437571310485,1.8042915503601709
6.269913760520264,4.7494523750245605,1.5204613854957039
6.062771101066618,6.802452802350497,-0.739681701283879
6.848185657261652,4.680048817939648,2.1681368393220044
8.078339478498714,4.608415101340396,3.4699243771583186
7.477890762000978,2.7424625162443084,4.73542824575667
8.652648950748315,9.637904743135403,-0.9852557923870879
8.486378397092063,7.984090223371098,0.5022881737209648
6.307189153374349,4.173654387180362,2.1335347661939865
7.2503288610894305,3.767337845308041,3.4829910157813897
9.28543927841039,9.817276523608406,-0.531837245198016
6.042944913193874,6.5239127284225695,-0.4809678152286958
6.37406464235634,4.443131725271401,1.930932917084939
7.336805665014041,6.105508211304188,1.2312974537098533
6.910096479422351,5.6466282925599875,1.2634681868623634
5.232517628147319,4.091000398311616,1.1415172298357028
9.29049906389361,12.015462375846756,-2.7249633119531467
6.209129207980135,3.560555949933043,2.6485732580470924
9.325531682173322,7.085508916421877,2.240022765751445
8.91868007329341,6.684313864248427,2.2343662090449836
5.964608020210991,2.9797965513271483,2.984811468883843
5.3298982781768025,3.6157566509839745,1.714141627192828
7.262990852659792,5.420331125227797,1.842659727431995
10.541744314357043,17.768023652980904,-7.226279338623861
8.76165198306141,8.487274878923364,0.27437710413804695
7.313327925354181,8.284352908807126,-0.9710249834529447
6.737993619830266,7.075015443690667,-0.33702182386040125
9.60321573956754,7.167517346670733,2.435698392896807
5.764345470784972,3.6108118174485515,2.153533653336421
6.1174890603115495,4.628274463806154,1.4892145965053958
9.159359697654509,10.330987323487726,-1.1716276258332172
7.482060760665221,5.744229328684627,1.7378314319805943
7.513700517211105,4.336173901473017,3.1775266157380884
7.583473493622693,5.298656049218064,2.284817444404629
6.806661102035414,4.624978946388812,2.1816821556466017
7.164810087392556,4.41464384306882,2.7501662443237365
6.586229886889028,5.169885355144907,1.4163445317441212
10.541744314357043,17.768023652980904,-7.226279338623861
6.194392856044258,3.28756360581597,2.9068292502282884
8.665182324956326,6.839567930812985,1.8256143941433418
8.11336010388294,5.9165636796122945,2.1967964242706453
8.691465296051613,5.123891805271144,3.567573490780468
6.949377095323339,4.06527245653533,2.884104638788009
5.289098180699508,2.3103499299951245,2.9787482507043834
10.500627563644326,20.704051183038715,-10.203423619394389
5.356885965828117,3.4670374976265443,1.8898484682015728
13.609132810128392,5.012725196389698,8.596407613738695
9.96235411941586,12.847321805640508,-2.8849676862246483
7.807136921427216,6.576536102873438,1.2306008185537785
6.497540928181881,9.134892651352441,-2.6373517231705605
11.859150989680792,14.094357816221457,-2.235206826540665
9.211490915533151,8.57331029357671,0.6381806219564403
10.023518194411487,8.37484113044489,1.6486770639665966
7.576105896473466,4.040454489075825,3.5356514073976415
5.507468596896214,2.341213922274901,3.1662546746213125
7.330393200565606,2.8445632285496285,4.485829972015978
6.817476480880408,3.6118929987009785,3.205583482179429
7.343151014848912,6.479445107931406,0.8637059069175059
7.3350449538555145,7.620961315072796,-0.28591636121728126
9.415206822632054,6.004121648140276,3.4110851744917783
9.5004902630854,5.40898040796562,4.09150985511978
10.235180662637854,8.812967388974068,1.422213273663786
7.139717640020843,5.508570245962011,1.6311473940588312
6.843100776891181,7.022600224288844,-0.17949944739766277
5.69569058243763,2.791703892983973,2.9039866894536566
5.024634578291358,3.1045465001358115,1.9200880781555463
6.943533894897885,5.931606700373887,1.0119271945239978
9.946193953403242,3.3907589174574735,6.555435035945768
6.634287799637659,2.31110686049768,4.323180939139979
7.699831060219307,4.000818512028817,3.69901254819049
6.38251958163006,5.840087265731343,0.5424323158987168
11.300034246191986,5.348774231917295,5.951260014274691
6.1521257238694815,4.001207841043399,2.150917882826082
7.888631205268668,6.566598746550534,1.3220324587181338
9.542353315093402,4.580686037578016,4.961667277515386
5.5126088221759515,4.01623236838315,1.4963764537928013
8.539538387711675,3.994255552075458,4.5452828356362165
7.240674231052693,3.7387101864382797,3.501964044614413
6.714335615794781,5.2928746565166085,1.4214609592781722
6.934012740700956,4.0619984988559965,2.8720142418449592
7.89881275808502,7.221141495650519,0.6776712624345009
6.648944943074372,5.133044179847635,1.5159007632267363
11.561681972101647,2.581306061191997,8.98037591090965
5.217221368856965,4.762540240800601,0.4546811280563636
7.316375564870607,3.512644721538578,3.803730843332029
6.1033319444009155,3.8425939207024102,2.2607380236985053
6.106863346123167,3.975470374635929,2.131392971487238
6.387758590241263,3.638209270253806,2.749549319987457
5.756060440368296,6.533537784860526,-0.7774773444922296
6.488597450689475,5.119209998926573,1.3693874517629014
11.365277343826712,11.077337556827466,0.28793978699924594
6.170144495463495,4.842906582907923,1.3272379125555718
5.490562154241954,3.9631915643228113,1.5273705899191428
6.597327643428333,4.778639768798363,1.81868787462997
6.805110618579596,3.4183583705843246,3.386752247995272
11.345843354448226,8.312178724719512,3.0336646297287135
8.535833411906841,6.170636147440376,2.365197264466465
6.721688626774077,5.275105655449248,1.4465829713248297
9.111955063477787,8.011426487030112,1.1005285764476742
7.049477358172637,4.014868237854139,3.034609120318498
9.079625558974037,12.604724510422864,-3.525098951448827
5.656673749469135,3.908895859212052,1.7477778902570833
6.53586940323625,5.252834922503388,1.2830344807328613
7.942566111127208,5.04830167598828,2.894264435138928
6.310950635436007,3.0940693756751685,3.2168812597608385
5.938853290093524,2.6018969630929742,3.33695632700055
7.101471990295813,6.345141310863733,0.7563306794320805
8.54656724676567,10.733298644133532,-2.1867313973678613
7.925783346200532,4.717798835843618,3.2079845103569147
7.155429820571504,3.3118255857762695,3.8436042347952344
5.51116679623315,3.8883376742195632,1.6228291220135866
7.172332985788635,6.9114144684000065,0.26091851738862815
6.855660629266452,4.737274649120397,2.118385980146055
6.338905977601189,5.285351796220507,1.0535541813806821
7.468243587018092,2.923421596285625,4.544821990732467
8.749112606721777,8.992660255675087,-0.24354764895331016
9.535513523930847,6.941834042370001,2.593679481560846
6.179746328676008,3.090968343187594,3.088777985488414
9.200734044381507,6.000607244984864,3.200126799396643
7.949957867383859,9.371100276132958,-1.4211424087490991
7.121860804315478,7.164714746472301,-0.04285394215682281
6.460386735200817,4.231010848918681,2.2293758862821367
5.704074630046207,2.847018704923101,2.8570559251231056
6.054530922664472,4.549492341539729,1.5050385811247429
6.184056302959069,5.196582164052118,0.9874741389069515
9.592473192342451,4.171689225124283,5.420783967218168
12.21300069021421,4.590383711693906,7.622616978520305
7.935442511656841,7.024986515107076,0.9104559965497643
5.981239929060244,7.685215834244668,-1.703975905184424
6.696145269920267,4.224494717533235,2.4716505523870325
5.852564140774139,5.367042439831173,0.4855217009429662
6.432679295398853,6.494292586316473,-0.061613290917620134
7.301189339367418,3.9973090348771465,3.303880304490271
7.101471990295813,6.345141310863733,0.7563306794320805
6.957587319878823,8.57220480428269,-1.6146174844038663
7.196198506304913,5.809472321711997,1.3867261845929164
7.7231275282310285,3.4503906776011464,4.272736850629882
7.818820506488753,10.241646171455868,-2.4228256649671147
7.262256769586043,2.887777628211466,4.374479141374577
7.939730946224874,5.8893870927210825,2.050343853503792
5.8495855561348895,4.189384262322058,1.6602012938128317
7.9946830351905955,3.234299223835235,4.760383811355361
6.492106677300084,7.387779544699175,-0.8956728673990906
7.895121257822957,4.33968705736289,3.555434200460067
6.723231358757704,6.880536380158154,-0.15730502140045033
6.778082659066862,4.323510516239638,2.4545721428272236
7.187565028212101,4.926988925173448,2.2605761030386535
6.578708288718902,3.3332534079983365,3.2454548807205654
8.777259450697331,12.237712469975891,-3.4604530192785603
9.018644618339442,6.897156790390526,2.1214878279489158
9.877053950783846,7.0059366696137655,2.871117281170081
9.733961233180784,6.723481146364393,3.010480086816391
15.310540465967344,10.78236704011484,4.528173425852504
7.760040832528085,6.662788390133441,1.0972524423946437
9.915569905421425,5.399702332506163,4.515867572915262
6.963072624614604,3.4452460588848552,3.5178265657297487
6.886594246962963,4.875540473980203,2.01105377298276
8.73710445906307,8.244092367109413,0.49301209195365736
6.5614288282541455,4.630257622417906,1.9311712058362396
7.094965133262572,5.784348883003245,1.3106162502593266
7.507701326259385,4.576015940039237,2.931685386220148
9.252630011375567,3.963086739115807,5.28954327225976
15.744785129656739,18.455246352312056,-2.710461222655317
13.611447079109304,22.743572973000603,-9.132125893891299
8.019517243487288,5.770851649803837,2.2486655936834508
6.216105250117992,3.189081723942858,3.027023526175134
6.729380048354843,3.9078471013584575,2.8215329469963852
10.071391473651733,9.284591287306991,0.7868001863447418
7.384668469201569,5.653931717111952,1.7307367520896166
6.988993639404882,5.0777415968454545,1.9112520425594273
10.549678764241122,5.367187741717611,5.182491022523511
11.243615903267461,7.301669541728005,3.941946361539456
10.26395050114491,13.081758464272312,-2.817807963127402
7.905090119383787,4.85443899449676,3.050651124887027
8.537265286411428,5.117985280614909,3.4192800057965185
8.06811692276707,11.25072094694611,-3.1826040241790405
7.43097182011276,3.7458484756342814,3.685123344478479
6.953599744961658,3.724797998519054,3.2288017464426044
7.201123068790589,3.7899447871638805,3.4111782816267087
7.4090539004141664,4.445043617482486,2.964010282931681
12.714955159774144,19.438892736119197,-6.723937576345053
7.378090028650994,4.327218787296958,3.050871241354036
7.351593822013858,4.352690048844564,2.9989037731692942
7.097722644444258,3.935785472931151,3.161937171513107
11.289362099006047,8.30198136471343,2.987380734292616
6.626590571305813,7.130070541246219,-0.5034799699404067
6.494474299764125,4.790724494998018,1.7037498047661073
15.643660734158592,4.082405324257748,11.561255409900845
7.981938471758259,3.683551985425426,4.2983864863328325
7.954117801468037,6.201498239018167,1.75261956244987
8.418386656033872,5.272088590009851,3.1462980660240216
5.943249256330425,5.728015533930481,0.21523372239994387
7.4215745850261525,6.667909767258734,0.7536648177674188
6.9707317114506635,3.6468521245981704,3.323879586852493
16.444455808362385,32.94707295978424,-16.50261715142186
8.777259450697331,12.237712469975891,-3.4604530192785603
7.262256769586043,2.887777628211466,4.374479141374577
9.125551247550975,9.342898091948587,-0.21734684439761232
6.759175218789004,4.113849798682833,2.645325420106171
8.52567842024023,5.079027558231077,3.446650862009152
7.992510303725321,3.205731594821471,4.786778708903849
6.236124676694665,6.767545608297213,-0.5314209316025478
6.637408505295677,8.269572895945284,-1.6321643906496073
8.420937772205786,7.763386117958235,0.657551654247551
9.389020415907854,5.231916402593411,4.157104013314443
6.196253827929925,2.9119902065056427,3.2842636214242824
6.121620007850102,7.529540310436636,-1.4079203025865343
6.906714965550088,7.057725508960925,-0.15101054341083753
6.514155303460249,3.990734691679158,2.5234206117810905
8.715585467872277,5.6978966907703725,3.0176887771019043
6.82462854977611,4.861488645741291,1.9631399040348185
6.635524177653095,11.97657970544616,-5.341055527793064
9.131308609281398,9.745454520775626,-0.6141459114942283
5.756180623592219,4.679540065038746,1.076640558553473
7.171883879995026,3.792498958572433,3.3793849214225933
9.55211205746811,8.358668819500364,1.1934432379677453
6.268519414024285,5.932547144746051,0.3359722692782334
6.288764584119402,4.868597648626418,1.4201669354929845
5.885053903756531,5.773679113862897,0.1113747898936337
7.687392463622381,8.326465515609915,-0.6390730519875332
6.527205174434572,7.138944179638928,-0.6117390052043561
8.74819786484214,8.319475200887831,0.4287226639543089
7.265898498177739,6.012681603392023,1.2532168947857159
8.690346776392653,4.1176515391020905,4.572695237290563
7.5388414571893385,3.8619853757841818,3.6768560814051567
8.33253163833441,3.9956053659311594,4.336926272403251
7.750939776221412,3.5647577214101287,4.186182054811283
6.863540566268333,3.9797011672395053,2.883839399028828
7.012341642185787,4.504883729070401,2.5074579131153865
6.586661759934863,4.385018697884188,2.2016430620506746
7.440948382362816,8.727638677279257,-1.2866902949164416
8.184859858961074,6.108662202919746,2.0761976560413284
9.685627846033809,9.088415978226342,0.5972118678074665
7.070613484880458,5.595742400935642,1.4748710839448167
6.118343505290434,5.172735795733282,0.9456077095571516
6.423284429194888,5.959022185742519,0.4642622434523691
13.203053479793446,23.56373998350324,-10.360686503709793
5.886153088045821,4.821279981653467,1.064873106392354
6.643108233851209,4.418111509376496,2.224996724474713
8.284689158371874,4.4073949327022515,3.8772942256696226
6.837147390677349,3.944083229435658,2.893064161241691
7.174427950942026,3.265432650863226,3.9089953000788
6.4438850704165445,5.4840827889643275,0.9598022814522169
24.122562894778028,14.104541981018503,10.018020913759525
6.900121499450572,3.231512404344367,3.668609095106205
7.331125959223802,7.708372543522494,-0.3772465842986925
8.965470498145335,6.088185961353588,2.8772845367917466
7.389954019726861,4.087070253604625,3.3028837661222363
8.799205083943061,9.949014451416616,-1.149809367473555
6.510360894697243,5.046558901232463,1.46380199346478
7.629473147096944,4.465481955366562,3.163991191730382
16.82200439575099,96.40846396455817,-79.58645956880717
7.576890314702142,5.498498171518998,2.0783921431831445
5.8296583322053985,3.9660657871602742,1.8635925450451243
7.507663814385723,4.478757010150852,3.0289068042348717
5.866041643431205,3.7944129994014757,2.0716286440297296
6.419664567336724,4.3842778633275366,2.0353867040091878
5.406255896266312,4.058666461379854,1.3475894348864577
6.273359711370987,4.499124736172942,1.7742349751980449
6.805546943026344,4.686557625565557,2.1189893174607866
5.694146924015829,5.506670205444981,0.18747671857084836
6.64703605467392,6.110231424985842,0.5368046296880777
6.966557433240988,4.863457228660693,2.1031002045802945
6.584707378208405,3.9425854651363195,2.6421219130720854
10.325611456303514,14.074009582525273,-3.7483981262217583
8.223375225586198,2.802024703616993,5.421350521969204
8.203761951597054,10.730223912782636,-2.526461961185582
6.71535462238909,5.1596836911579524,1.5556709312311376
7.486331149130172,6.458808159213213,1.0275229899169593
7.984606263844758,4.128539906192571,3.856066357652187
8.171965754831065,6.144857188961557,2.0271085658695087
7.817564555372037,3.5581874150135517,4.2593771403584855
12.891497398665383,15.496569974799975,-2.6050725761345923
7.301351272056929,2.127452386171531,5.173898885885398
6.341319331974576,4.722039186199005,1.619280145775571
8.252815192877515,5.241028162094267,3.011787030783248
7.369887617151441,4.716978869778822,2.652908747372619
6.077208200195033,5.702542306138457,0.3746658940565757
7.668741808213203,6.144847796822653,1.5238940113905501
6.405265130885352,3.8920907107914418,2.5131744200939106
7.419517703852766,4.710316232648527,2.7092014712042394
5.893616155824451,2.3400368792454995,3.5535792765789513
9.978287780358244,7.728085650740663,2.2502021296175805
6.512924344259738,5.572251461886076,0.9406728823736623
6.280210600852911,4.4517097492028945,1.8285008516500163
5.757946352299998,3.5674847962762,2.1904615560237977
